,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2012-04-01,1900.0,1,3075,50.0,0.16,55.0,0.475,1,36.0,3,3276,46.0,0.21,53.0,0.198,1,56.0,2,3496,44.0,0.18,14.0,0.154,1,54.0,2,3298,45.0,0.2,23.0,0.255,0,19.0,2,3658,38.0,0.18,12.0,0.257,1,34.0,2,4250,30.0,0.18,30.0,0.371,1,27.0,2,6
,2012-04-01,17790.0,2,4000,35.0,0.17,61.0,0.349,1,22.0,3,3025,50.0,0.22,46.0,0.374,1,16.0,3,3580,39.0,0.18,58.0,0.365,0,24.0,3,4269,27.0,0.17,22.0,0.496,1,13.0,4,3834,38.0,0.21,29.0,0.37200000000000005,1,50.0,3,3105,49.0,0.22,25.0,0.23199999999999998,1,31.0,2,84
,2012-04-01,2020.0,3,2930,56.0,0.22,31.0,0.33899999999999997,1,52.0,2,3968,36.0,0.21,16.0,0.375,1,46.0,3,2795,56.0,0.22,26.0,0.1,1,11.0,2,4236,29.0,0.15,24.0,0.48700000000000004,1,60.0,4,3432,44.0,0.16,63.0,0.41700000000000004,1,59.0,3,3225,47.0,0.23,62.0,0.25,0,18.0,2,67
,2012-04-01,6310.0,4,3862,38.0,0.17,35.0,0.508,1,40.0,4,3310,48.0,0.19,11.0,0.17600000000000002,1,63.0,2,3578,40.0,0.18,60.0,0.345,1,70.0,3,3618,39.0,0.19,57.0,0.495,0,47.0,4,3784,36.0,0.18,43.0,0.424,1,68.0,3,4274,30.0,0.17,19.0,0.36,1,17.0,3,64
,2012-04-01,9490.0,5,3496,44.0,0.18,14.0,0.154,1,54.0,2,3541,44.0,0.15,37.0,0.597,1,49.0,4,4005,34.0,0.18,64.0,0.3,1,64.0,2,3615,39.0,0.17,15.0,0.441,1,58.0,4,3829,39.0,0.18,13.0,0.217,1,45.0,2,4333,29.0,0.18,56.0,0.37200000000000005,1,20.0,2,70
,2012-04-01,2370.0,6,3177,48.0,0.22,49.0,0.214,0,73.0,2,3056,56.0,0.16,50.0,0.47600000000000003,1,32.0,4,3698,40.0,0.2,65.0,0.17,1,72.0,2,4222,31.0,0.17,59.0,0.32799999999999996,1,25.0,2,4252,29.0,0.23,42.0,0.147,1,48.0,2,3834,38.0,0.21,29.0,0.37200000000000005,1,50.0,3,68
,2012-04-01,4500.0,7,3025,50.0,0.22,46.0,0.374,1,16.0,3,3308,49.0,0.24,48.0,0.175,1,53.0,2,3658,38.0,0.18,12.0,0.257,1,34.0,2,3968,36.0,0.21,16.0,0.375,1,46.0,3,3121,51.0,0.16,17.0,0.35200000000000004,1,65.0,3,4052,31.0,0.16,38.0,0.5770000000000001,1,44.0,4,73
,2012-04-01,11340.0,8,3580,39.0,0.18,58.0,0.365,0,24.0,3,3618,39.0,0.19,57.0,0.495,0,47.0,4,3225,47.0,0.23,62.0,0.25,0,18.0,2,3435,43.0,0.17,40.0,0.504,0,39.0,4,4275,30.0,0.21,47.0,0.184,0,42.0,2,3298,45.0,0.2,23.0,0.255,0,19.0,2,41
,2012-04-01,10840.0,9,4103,33.0,0.23,27.0,0.33899999999999997,1,62.0,3,2930,56.0,0.22,31.0,0.33899999999999997,1,52.0,2,3105,49.0,0.22,25.0,0.23199999999999998,1,31.0,2,4250,30.0,0.18,30.0,0.371,1,27.0,2,4333,29.0,0.18,56.0,0.37200000000000005,1,20.0,2,3784,36.0,0.18,43.0,0.424,1,68.0,3,104
,2012-04-01,7310.0,10,2276,62.0,0.21,44.0,0.252,1,57.0,2,3075,50.0,0.16,55.0,0.475,1,36.0,3,3604,42.0,0.21,41.0,0.27,0,15.0,2,3578,40.0,0.18,60.0,0.345,1,70.0,3,4269,27.0,0.17,22.0,0.496,1,13.0,4,3615,39.0,0.17,15.0,0.441,1,58.0,4,11
