,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,4370.0,1.0,4051.0,33.0,0.18,54.0,0.44299999999999995,1,19.0,4,4603.0,26.0,0.17,39.0,0.126,1,72.0,2,4552.0,25.0,0.2,67.0,0.16399999999999998,1,35.0,2,3675.0,42.0,0.21,47.0,0.061,1,24.0,1,3545.0,45.0,0.24,63.0,0.10800000000000001,1,14.0,2,4682.0,24.0,0.16,14.0,0.264,1,74.0,2,14.0
,690.0,2.0,3151.0,50.0,0.16,56.0,0.45299999999999996,1,40.0,3,4583.0,25.0,0.16,34.0,0.39799999999999996,1,38.0,3,4511.0,25.0,0.18,49.0,0.228,1,64.0,2,4549.0,26.0,0.2,64.0,0.16399999999999998,1,16.0,2,4709.0,25.0,0.19,21.0,0.016,1,57.0,1,4749.0,28.0,0.19,33.0,0.062,1,68.0,1,5.0
,1070.0,3.0,3550.0,43.0,0.17,31.0,0.48200000000000004,1,26.0,4,4162.0,33.0,0.15,27.0,0.434,1,25.0,3,4235.0,31.0,0.17,20.0,0.33899999999999997,1,47.0,3,4151.0,32.0,0.2,58.0,0.213,1,58.0,2,4533.0,26.0,0.19,71.0,0.285,1,30.0,2,3480.0,44.0,0.19,13.0,0.2,1,62.0,2,2.0
,8190.0,4.0,3819.0,42.0,0.21,17.0,0.122,1,18.0,2,4335.0,30.0,0.13,52.0,0.537,1,48.0,4,4586.0,24.0,0.17,12.0,0.408,1,60.0,3,3868.0,39.0,0.21,75.0,0.341,1,13.0,3,3659.0,40.0,0.18,65.0,0.39299999999999996,1,37.0,3,3992.0,36.0,0.15,37.0,0.38,1,11.0,3,54.0
,430.0,5.0,3582.0,41.0,0.18,69.0,0.526,1,27.0,4,4495.0,27.0,0.17,44.0,0.342,1,67.0,2,4004.0,36.0,0.15,15.0,0.33,1,55.0,2,4624.0,29.0,0.16,68.0,0.301,1,44.0,2,4682.0,24.0,0.16,14.0,0.264,1,74.0,2,4487.0,28.0,0.16,66.0,0.23800000000000002,1,20.0,2,6.0
,1750.0,6.0,4549.0,26.0,0.2,64.0,0.16399999999999998,1,16.0,2,3484.0,43.0,0.16,18.0,0.556,1,29.0,4,4348.0,29.0,0.18,70.0,0.303,1,31.0,2,4446.0,28.0,0.13,57.0,0.503,1,23.0,4,3095.0,52.0,0.17,72.0,0.233,1,66.0,2,3675.0,42.0,0.21,47.0,0.061,1,24.0,1,67.0
,14060.0,7.0,4151.0,32.0,0.2,58.0,0.213,1,58.0,2,3592.0,46.0,0.17,43.0,0.295,1,12.0,2,4603.0,26.0,0.17,39.0,0.126,1,72.0,2,3478.0,44.0,0.17,24.0,0.36200000000000004,1,46.0,3,4564.0,27.0,0.17,61.0,0.214,1,69.0,2,4776.0,21.0,0.16,23.0,0.069,1,34.0,1,29.0
,930.0,8.0,4583.0,25.0,0.16,34.0,0.39799999999999996,1,38.0,3,3782.0,38.0,0.16,59.0,0.478,1,76.0,1,3360.0,45.0,0.19,50.0,0.456,1,39.0,4,4495.0,27.0,0.17,44.0,0.342,1,67.0,2,4552.0,25.0,0.2,67.0,0.16399999999999998,1,35.0,2,4763.0,24.0,0.16,76.0,0.013000000000000001,1,49.0,1,21.0
,1360.0,10.0,4335.0,30.0,0.13,52.0,0.537,1,48.0,4,4235.0,31.0,0.17,20.0,0.33899999999999997,1,47.0,3,4574.0,26.0,0.2,11.0,0.349,1,56.0,3,3484.0,43.0,0.16,18.0,0.556,1,29.0,4,4624.0,29.0,0.16,68.0,0.301,1,44.0,2,4511.0,25.0,0.18,49.0,0.228,1,64.0,2,12.0
,1450.0,11.0,3782.0,38.0,0.16,59.0,0.478,1,76.0,1,3346.0,48.0,0.18,74.0,0.281,1,50.0,2,3659.0,40.0,0.18,65.0,0.39299999999999996,1,37.0,3,3582.0,41.0,0.18,69.0,0.526,1,27.0,4,3478.0,44.0,0.17,24.0,0.36200000000000004,1,46.0,3,4348.0,29.0,0.18,70.0,0.303,1,31.0,2,9.0
,6300.0,12.0,3872.0,38.0,0.18,19.0,0.503,1,71.0,4,4446.0,28.0,0.13,57.0,0.503,1,23.0,4,3151.0,50.0,0.16,56.0,0.45299999999999996,1,40.0,3,4586.0,24.0,0.17,12.0,0.408,1,60.0,3,4004.0,36.0,0.15,15.0,0.33,1,55.0,2,3736.0,41.0,0.17,38.0,0.48100000000000004,1,15.0,4,61.0
,570.0,1.0,3782.0,38.0,0.16,59.0,0.478,1,76.0,1,3545.0,45.0,0.24,63.0,0.10800000000000001,1,14.0,2,4564.0,27.0,0.17,61.0,0.214,1,69.0,2,3095.0,52.0,0.17,72.0,0.233,1,66.0,2,3480.0,44.0,0.19,13.0,0.2,1,62.0,2,4763.0,24.0,0.16,76.0,0.013000000000000001,1,49.0,1,10.0
,460.0,2.0,4446.0,28.0,0.13,57.0,0.503,1,23.0,4,4603.0,26.0,0.17,39.0,0.126,1,72.0,2,4151.0,32.0,0.2,58.0,0.213,1,58.0,2,4533.0,26.0,0.19,71.0,0.285,1,30.0,2,4348.0,29.0,0.18,70.0,0.303,1,31.0,2,4709.0,25.0,0.19,21.0,0.016,1,57.0,1,5.0
,560.0,3.0,4586.0,24.0,0.17,12.0,0.408,1,60.0,3,3819.0,42.0,0.21,17.0,0.122,1,18.0,2,3151.0,50.0,0.16,56.0,0.45299999999999996,1,40.0,3,3592.0,46.0,0.17,43.0,0.295,1,12.0,2,3675.0,42.0,0.21,47.0,0.061,1,24.0,1,4776.0,21.0,0.16,23.0,0.069,1,34.0,1,1.0
,25220.0,4.0,4004.0,36.0,0.15,15.0,0.33,1,55.0,2,3519.0,46.0,0.17,22.0,0.42100000000000004,1,45.0,3,3484.0,43.0,0.16,18.0,0.556,1,29.0,4,4583.0,25.0,0.16,34.0,0.39799999999999996,1,38.0,3,4682.0,24.0,0.16,14.0,0.264,1,74.0,2,4487.0,28.0,0.16,66.0,0.23800000000000002,1,20.0,2,55.0
,260.0,5.0,4051.0,33.0,0.18,54.0,0.44299999999999995,1,19.0,4,3360.0,45.0,0.19,50.0,0.456,1,39.0,4,3545.0,45.0,0.24,63.0,0.10800000000000001,1,14.0,2,3550.0,43.0,0.17,31.0,0.48200000000000004,1,26.0,4,4763.0,24.0,0.16,76.0,0.013000000000000001,1,49.0,1,4749.0,28.0,0.19,33.0,0.062,1,68.0,1,2.0
,4410.0,7.0,4624.0,29.0,0.16,68.0,0.301,1,44.0,2,4574.0,26.0,0.2,11.0,0.349,1,56.0,3,3819.0,42.0,0.21,17.0,0.122,1,18.0,2,4682.0,24.0,0.16,14.0,0.264,1,74.0,2,3868.0,39.0,0.21,75.0,0.341,1,13.0,3,4533.0,26.0,0.19,71.0,0.285,1,30.0,2,12.0
,1400.0,8.0,3346.0,48.0,0.18,74.0,0.281,1,50.0,2,4583.0,25.0,0.16,34.0,0.39799999999999996,1,38.0,3,4335.0,30.0,0.13,52.0,0.537,1,48.0,4,3736.0,41.0,0.17,38.0,0.48100000000000004,1,15.0,4,4776.0,21.0,0.16,23.0,0.069,1,34.0,1,3095.0,52.0,0.17,72.0,0.233,1,66.0,2,8.0
,2290.0,9.0,3484.0,43.0,0.16,18.0,0.556,1,29.0,4,3782.0,38.0,0.16,59.0,0.478,1,76.0,1,3360.0,45.0,0.19,50.0,0.456,1,39.0,4,3478.0,44.0,0.17,24.0,0.36200000000000004,1,46.0,3,3592.0,46.0,0.17,43.0,0.295,1,12.0,2,4603.0,26.0,0.17,39.0,0.126,1,72.0,2,6.0
,4920.0,10.0,3151.0,50.0,0.16,56.0,0.45299999999999996,1,40.0,3,4446.0,28.0,0.13,57.0,0.503,1,23.0,4,3582.0,41.0,0.18,69.0,0.526,1,27.0,4,3992.0,36.0,0.15,37.0,0.38,1,11.0,3,4495.0,27.0,0.17,44.0,0.342,1,67.0,2,4624.0,29.0,0.16,68.0,0.301,1,44.0,2,7.0
,5540.0,11.0,3872.0,38.0,0.18,19.0,0.503,1,71.0,4,3550.0,43.0,0.17,31.0,0.48200000000000004,1,26.0,4,3659.0,40.0,0.18,65.0,0.39299999999999996,1,37.0,3,4004.0,36.0,0.15,15.0,0.33,1,55.0,2,4574.0,26.0,0.2,11.0,0.349,1,56.0,3,3346.0,48.0,0.18,74.0,0.281,1,50.0,2,18.0
,2180.0,12.0,4335.0,30.0,0.13,52.0,0.537,1,48.0,4,4051.0,33.0,0.18,54.0,0.44299999999999995,1,19.0,4,4586.0,24.0,0.17,12.0,0.408,1,60.0,3,4511.0,25.0,0.18,49.0,0.228,1,64.0,2,3519.0,46.0,0.17,22.0,0.42100000000000004,1,45.0,3,4162.0,33.0,0.15,27.0,0.434,1,25.0,3,9.0
,700.0,2.0,3550.0,43.0,0.17,31.0,0.48200000000000004,1,26.0,4,4495.0,27.0,0.17,44.0,0.342,1,67.0,2,4603.0,26.0,0.17,39.0,0.126,1,72.0,2,4552.0,25.0,0.2,67.0,0.16399999999999998,1,35.0,2,3819.0,42.0,0.21,17.0,0.122,1,18.0,2,4749.0,28.0,0.19,33.0,0.062,1,68.0,1,5.0
,8280.0,3.0,4586.0,24.0,0.17,12.0,0.408,1,60.0,3,4564.0,27.0,0.17,61.0,0.214,1,69.0,2,3478.0,44.0,0.17,24.0,0.36200000000000004,1,46.0,3,4151.0,32.0,0.2,58.0,0.213,1,58.0,2,4335.0,30.0,0.13,52.0,0.537,1,48.0,4,4709.0,25.0,0.19,21.0,0.016,1,57.0,1,85.0
,850.0,4.0,3659.0,40.0,0.18,65.0,0.39299999999999996,1,37.0,3,4533.0,26.0,0.19,71.0,0.285,1,30.0,2,3782.0,38.0,0.16,59.0,0.478,1,76.0,1,4348.0,29.0,0.18,70.0,0.303,1,31.0,2,4574.0,26.0,0.2,11.0,0.349,1,56.0,3,3675.0,42.0,0.21,47.0,0.061,1,24.0,1,6.0
,1160.0,5.0,3151.0,50.0,0.16,56.0,0.45299999999999996,1,40.0,3,3095.0,52.0,0.17,72.0,0.233,1,66.0,2,3592.0,46.0,0.17,43.0,0.295,1,12.0,2,3346.0,48.0,0.18,74.0,0.281,1,50.0,2,4583.0,25.0,0.16,34.0,0.39799999999999996,1,38.0,3,4487.0,28.0,0.16,66.0,0.23800000000000002,1,20.0,2,1.0
,1060.0,6.0,3360.0,45.0,0.19,50.0,0.456,1,39.0,4,3519.0,46.0,0.17,22.0,0.42100000000000004,1,45.0,3,3736.0,41.0,0.17,38.0,0.48100000000000004,1,15.0,4,3868.0,39.0,0.21,75.0,0.341,1,13.0,3,3872.0,38.0,0.18,19.0,0.503,1,71.0,4,4749.0,28.0,0.19,33.0,0.062,1,68.0,1,14.0
,8280.0,7.0,4511.0,25.0,0.18,49.0,0.228,1,64.0,2,4624.0,29.0,0.16,68.0,0.301,1,44.0,2,4552.0,25.0,0.2,67.0,0.16399999999999998,1,35.0,2,3545.0,45.0,0.24,63.0,0.10800000000000001,1,14.0,2,4709.0,25.0,0.19,21.0,0.016,1,57.0,1,4763.0,24.0,0.16,76.0,0.013000000000000001,1,49.0,1,61.0
,390.0,8.0,4446.0,28.0,0.13,57.0,0.503,1,23.0,4,3480.0,44.0,0.19,13.0,0.2,1,62.0,2,3484.0,43.0,0.16,18.0,0.556,1,29.0,4,4162.0,33.0,0.15,27.0,0.434,1,25.0,3,4487.0,28.0,0.16,66.0,0.23800000000000002,1,20.0,2,4151.0,32.0,0.2,58.0,0.213,1,58.0,2,8.0
,69820.0,9.0,4051.0,33.0,0.18,54.0,0.44299999999999995,1,19.0,4,4348.0,29.0,0.18,70.0,0.303,1,31.0,2,4004.0,36.0,0.15,15.0,0.33,1,55.0,2,4603.0,26.0,0.17,39.0,0.126,1,72.0,2,3736.0,41.0,0.17,38.0,0.48100000000000004,1,15.0,4,3592.0,46.0,0.17,43.0,0.295,1,12.0,2,106.0
,1470.0,10.0,3872.0,38.0,0.18,19.0,0.503,1,71.0,4,3360.0,45.0,0.19,50.0,0.456,1,39.0,4,3346.0,48.0,0.18,74.0,0.281,1,50.0,2,3478.0,44.0,0.17,24.0,0.36200000000000004,1,46.0,3,3782.0,38.0,0.16,59.0,0.478,1,76.0,1,3550.0,43.0,0.17,31.0,0.48200000000000004,1,26.0,4,2.0
,530.0,11.0,4335.0,30.0,0.13,52.0,0.537,1,48.0,4,3582.0,41.0,0.18,69.0,0.526,1,27.0,4,4511.0,25.0,0.18,49.0,0.228,1,64.0,2,4495.0,27.0,0.17,44.0,0.342,1,67.0,2,4446.0,28.0,0.13,57.0,0.503,1,23.0,4,3519.0,46.0,0.17,22.0,0.42100000000000004,1,45.0,3,3.0
,990.0,12.0,3484.0,43.0,0.16,18.0,0.556,1,29.0,4,3151.0,50.0,0.16,56.0,0.45299999999999996,1,40.0,3,4051.0,33.0,0.18,54.0,0.44299999999999995,1,19.0,4,3659.0,40.0,0.18,65.0,0.39299999999999996,1,37.0,3,4586.0,24.0,0.17,12.0,0.408,1,60.0,3,4624.0,29.0,0.16,68.0,0.301,1,44.0,2,2.0
,1640.0,1.0,4586.0,24.0,0.17,12.0,0.408,1,60.0,3,3480.0,44.0,0.19,13.0,0.2,1,62.0,2,3095.0,52.0,0.17,72.0,0.233,1,66.0,2,4682.0,24.0,0.16,14.0,0.264,1,74.0,2,4776.0,21.0,0.16,23.0,0.069,1,34.0,1,4552.0,25.0,0.2,67.0,0.16399999999999998,1,35.0,2,8.0
,6320.0,2.0,4051.0,33.0,0.18,54.0,0.44299999999999995,1,19.0,4,3592.0,46.0,0.17,43.0,0.295,1,12.0,2,4603.0,26.0,0.17,39.0,0.126,1,72.0,2,4574.0,26.0,0.2,11.0,0.349,1,56.0,3,4763.0,24.0,0.16,76.0,0.013000000000000001,1,49.0,1,3675.0,42.0,0.21,47.0,0.061,1,24.0,1,17.0
,6660.0,3.0,3346.0,48.0,0.18,74.0,0.281,1,50.0,2,4624.0,29.0,0.16,68.0,0.301,1,44.0,2,3868.0,39.0,0.21,75.0,0.341,1,13.0,3,3782.0,38.0,0.16,59.0,0.478,1,76.0,1,4709.0,25.0,0.19,21.0,0.016,1,57.0,1,3545.0,45.0,0.24,63.0,0.10800000000000001,1,14.0,2,63.0
,2230.0,4.0,3519.0,46.0,0.17,22.0,0.42100000000000004,1,45.0,3,3736.0,41.0,0.17,38.0,0.48100000000000004,1,15.0,4,4533.0,26.0,0.19,71.0,0.285,1,30.0,2,4151.0,32.0,0.2,58.0,0.213,1,58.0,2,4348.0,29.0,0.18,70.0,0.303,1,31.0,2,4487.0,28.0,0.16,66.0,0.23800000000000002,1,20.0,2,6.0
,1320.0,5.0,3550.0,43.0,0.17,31.0,0.48200000000000004,1,26.0,4,4495.0,27.0,0.17,44.0,0.342,1,67.0,2,3819.0,42.0,0.21,17.0,0.122,1,18.0,2,4162.0,33.0,0.15,27.0,0.434,1,25.0,3,4511.0,25.0,0.18,49.0,0.228,1,64.0,2,4776.0,21.0,0.16,23.0,0.069,1,34.0,1,9.0
,950.0,6.0,3659.0,40.0,0.18,65.0,0.39299999999999996,1,37.0,3,3095.0,52.0,0.17,72.0,0.233,1,66.0,2,4564.0,27.0,0.17,61.0,0.214,1,69.0,2,4004.0,36.0,0.15,15.0,0.33,1,55.0,2,4583.0,25.0,0.16,34.0,0.39799999999999996,1,38.0,3,4749.0,28.0,0.19,33.0,0.062,1,68.0,1,6.0
,2530.0,7.0,3478.0,44.0,0.17,24.0,0.36200000000000004,1,46.0,3,4151.0,32.0,0.2,58.0,0.213,1,58.0,2,3480.0,44.0,0.19,13.0,0.2,1,62.0,2,4603.0,26.0,0.17,39.0,0.126,1,72.0,2,4682.0,24.0,0.16,14.0,0.264,1,74.0,2,3868.0,39.0,0.21,75.0,0.341,1,13.0,3,13.0
,5150.0,8.0,4162.0,33.0,0.15,27.0,0.434,1,25.0,3,4574.0,26.0,0.2,11.0,0.349,1,56.0,3,4552.0,25.0,0.2,67.0,0.16399999999999998,1,35.0,2,4446.0,28.0,0.13,57.0,0.503,1,23.0,4,4533.0,26.0,0.19,71.0,0.285,1,30.0,2,4709.0,25.0,0.19,21.0,0.016,1,57.0,1,3.0
,6930.0,9.0,4004.0,36.0,0.15,15.0,0.33,1,55.0,2,3819.0,42.0,0.21,17.0,0.122,1,18.0,2,4348.0,29.0,0.18,70.0,0.303,1,31.0,2,3736.0,41.0,0.17,38.0,0.48100000000000004,1,15.0,4,4564.0,27.0,0.17,61.0,0.214,1,69.0,2,4763.0,24.0,0.16,76.0,0.013000000000000001,1,49.0,1,73.0
,1230.0,10.0,3782.0,38.0,0.16,59.0,0.478,1,76.0,1,3659.0,40.0,0.18,65.0,0.39299999999999996,1,37.0,3,4586.0,24.0,0.17,12.0,0.408,1,60.0,3,4495.0,27.0,0.17,44.0,0.342,1,67.0,2,3346.0,48.0,0.18,74.0,0.281,1,50.0,2,3592.0,46.0,0.17,43.0,0.295,1,12.0,2,3.0
,1150.0,11.0,4446.0,28.0,0.13,57.0,0.503,1,23.0,4,4051.0,33.0,0.18,54.0,0.44299999999999995,1,19.0,4,3550.0,43.0,0.17,31.0,0.48200000000000004,1,26.0,4,3478.0,44.0,0.17,24.0,0.36200000000000004,1,46.0,3,4624.0,29.0,0.16,68.0,0.301,1,44.0,2,3519.0,46.0,0.17,22.0,0.42100000000000004,1,45.0,3,3.0
,6180.0,12.0,4335.0,30.0,0.13,52.0,0.537,1,48.0,4,3872.0,38.0,0.18,19.0,0.503,1,71.0,4,3484.0,43.0,0.16,18.0,0.556,1,29.0,4,3151.0,50.0,0.16,56.0,0.45299999999999996,1,40.0,3,3360.0,45.0,0.19,50.0,0.456,1,39.0,4,3582.0,41.0,0.18,69.0,0.526,1,27.0,4,42.0
,4840.0,1.0,4025.0,37.0,0.17,46.0,0.47100000000000003,1,66.0,4,3983.0,37.0,0.16,58.0,0.45299999999999996,1,43.0,4,3944.0,35.0,0.19,31.0,0.486,1,34.0,4,3959.0,37.0,0.14,60.0,0.423,1,56.0,4,3576.0,42.0,0.18,55.0,0.562,1,29.0,4,4084.0,35.0,0.16,53.0,0.433,1,44.0,4,62.0
,2580.0,2.0,4166.0,32.0,0.12,50.0,0.609,1,70.0,4,4500.0,27.0,0.16,61.0,0.496,1,11.0,4,4174.0,32.0,0.17,74.0,0.5660000000000001,1,37.0,4,3780.0,39.0,0.15,49.0,0.45899999999999996,1,71.0,4,4547.0,26.0,0.13,51.0,0.455,1,25.0,4,3942.0,36.0,0.16,45.0,0.5,1,17.0,4,22.0
,2130.0,3.0,4391.0,28.0,0.16,63.0,0.496,1,38.0,4,3541.0,46.0,0.15,39.0,0.5670000000000001,1,28.0,4,3783.0,38.0,0.13,52.0,0.657,1,46.0,4,3952.0,38.0,0.17,69.0,0.37799999999999995,1,41.0,3,3887.0,40.0,0.15,70.0,0.406,1,23.0,4,4096.0,33.0,0.15,62.0,0.515,1,62.0,4,10.0
,7250.0,4.0,3554.0,42.0,0.17,41.0,0.469,1,20.0,4,4504.0,26.0,0.15,33.0,0.45799999999999996,1,68.0,4,3744.0,40.0,0.13,54.0,0.537,1,15.0,4,4044.0,35.0,0.16,59.0,0.5,1,22.0,4,3251.0,48.0,0.18,48.0,0.41700000000000004,1,48.0,4,4297.0,32.0,0.12,56.0,0.5379999999999999,1,51.0,4,18.0
,2670.0,5.0,3590.0,41.0,0.14,66.0,0.509,1,47.0,4,3749.0,38.0,0.15,64.0,0.513,1,33.0,4,3983.0,37.0,0.16,58.0,0.45299999999999996,1,43.0,4,3716.0,40.0,0.14,73.0,0.47100000000000003,1,76.0,4,4497.0,27.0,0.15,47.0,0.48700000000000004,1,27.0,4,4418.0,27.0,0.15,16.0,0.625,1,19.0,4,4.0
,36730.0,6.0,3984.0,37.0,0.17,19.0,0.603,1,69.0,4,3959.0,37.0,0.14,60.0,0.423,1,56.0,4,4459.0,28.0,0.15,37.0,0.41100000000000003,1,21.0,3,3876.0,37.0,0.15,24.0,0.597,1,18.0,4,4352.0,28.0,0.16,57.0,0.535,1,24.0,4,4444.0,28.0,0.14,18.0,0.529,1,75.0,4,116.0
,10720.0,7.0,3304.0,47.0,0.16,36.0,0.485,1,53.0,4,3897.0,38.0,0.16,40.0,0.508,1,45.0,4,4500.0,27.0,0.16,61.0,0.496,1,11.0,4,3960.0,36.0,0.12,17.0,0.57,1,63.0,4,4096.0,33.0,0.15,62.0,0.515,1,62.0,4,3576.0,42.0,0.18,55.0,0.562,1,29.0,4,46.0
,8690.0,8.0,4174.0,32.0,0.17,74.0,0.5660000000000001,1,37.0,4,3952.0,38.0,0.17,69.0,0.37799999999999995,1,41.0,3,4008.0,35.0,0.17,26.0,0.496,1,39.0,4,3621.0,40.0,0.16,14.0,0.475,1,60.0,4,4084.0,35.0,0.16,53.0,0.433,1,44.0,4,4344.0,29.0,0.13,11.0,0.446,1,55.0,4,15.0
,1320.0,9.0,3777.0,39.0,0.17,15.0,0.519,1,57.0,4,3783.0,38.0,0.13,52.0,0.657,1,46.0,4,3749.0,38.0,0.15,64.0,0.513,1,33.0,4,3744.0,40.0,0.13,54.0,0.537,1,15.0,4,3780.0,39.0,0.15,49.0,0.45899999999999996,1,71.0,4,3966.0,35.0,0.19,35.0,0.5,1,59.0,4,23.0
,7090.0,10.0,3388.0,45.0,0.16,44.0,0.44299999999999995,1,40.0,4,4166.0,32.0,0.12,50.0,0.609,1,70.0,4,4391.0,28.0,0.16,63.0,0.496,1,38.0,4,3590.0,41.0,0.14,66.0,0.509,1,47.0,4,4297.0,32.0,0.12,56.0,0.5379999999999999,1,51.0,4,4352.0,28.0,0.16,57.0,0.535,1,24.0,4,33.0
,840.0,11.0,4044.0,35.0,0.16,59.0,0.5,1,22.0,4,3716.0,40.0,0.14,73.0,0.47100000000000003,1,76.0,4,4028.0,36.0,0.14,30.0,0.596,1,52.0,4,3887.0,40.0,0.15,70.0,0.406,1,23.0,4,3898.0,38.0,0.15,29.0,0.593,1,36.0,4,4547.0,26.0,0.13,51.0,0.455,1,25.0,4,1.0
,3160.0,12.0,3415.0,45.0,0.14,32.0,0.423,1,35.0,4,3499.0,46.0,0.13,71.0,0.633,1,50.0,4,3719.0,39.0,0.15,25.0,0.525,1,54.0,4,3557.0,41.0,0.13,65.0,0.508,1,32.0,4,4024.0,37.0,0.14,28.0,0.508,1,74.0,4,3854.0,42.0,0.15,20.0,0.529,1,61.0,4,16.0
