,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2012-04-09,4730.0,11,3623,38.0,0.15,31.0,0.598,1,83.0,4,3685,38.0,0.15,58.0,0.42700000000000005,1,69.0,4,3158,47.0,0.16,64.0,0.49,1,76.0,4,3882,39.0,0.2,60.0,0.35,1,77.0,3,4256,29.0,0.15,18.0,0.516,1,79.0,4,4369,27.0,0.19,62.0,0.515,1,74.0,4,13
,2012-04-09,460.0,12,4311,28.0,0.16,34.0,0.441,1,72.0,3,4161,31.0,0.17,9.0,0.28,1,84.0,2,4090,32.0,0.13,3.0,0.494,1,81.0,4,3190,50.0,0.18,20.0,0.24,1,36.0,2,3689,42.0,0.24,52.0,0.175,1,23.0,2,4217,31.0,0.18,71.0,0.23800000000000002,1,88.0,2,5
,2012-04-10,14900.0,1,3294,47.0,0.16,23.0,0.252,1,78.0,2,3567,42.0,0.18,6.0,0.22699999999999998,1,37.0,2,3006,55.0,0.2,78.0,0.171,1,65.0,2,4665,29.0,0.16,68.0,0.040999999999999995,1,68.0,1,3309,49.0,0.2,25.0,0.223,1,52.0,2,3532,41.0,0.16,14.0,0.44,1,87.0,4,84
,2012-04-10,1550.0,2,4301,29.0,0.17,15.0,0.264,1,90.0,2,3711,38.0,0.14,35.0,0.483,1,91.0,4,3633,42.0,0.18,24.0,0.113,1,40.0,2,3820,40.0,0.18,19.0,0.354,1,82.0,3,3570,41.0,0.22,55.0,0.22399999999999998,1,26.0,2,3536,46.0,0.17,8.0,0.391,1,75.0,3,2
,2012-04-10,920.0,3,4217,31.0,0.18,71.0,0.23800000000000002,1,88.0,2,3615,39.0,0.17,80.0,0.441,1,89.0,4,3151,48.0,0.17,54.0,0.48,1,14.0,4,4649,28.0,0.21,37.0,0.1,1,38.0,2,4597,28.0,0.18,27.0,0.012,1,57.0,1,2223,68.0,0.22,33.0,0.14400000000000002,1,60.0,2,21
,2012-04-10,6290.0,4,3764,40.0,0.18,29.0,0.192,1,71.0,2,4191,31.0,0.16,79.0,0.442,1,66.0,4,3190,50.0,0.18,20.0,0.24,1,36.0,2,3158,47.0,0.16,64.0,0.49,1,76.0,4,2973,55.0,0.22,4.0,0.102,1,62.0,2,3444,43.0,0.18,70.0,0.262,1,86.0,2,76
,2012-04-10,1170.0,5,3587,39.0,0.15,11.0,0.392,1,55.0,3,3689,42.0,0.24,52.0,0.175,1,23.0,2,4328,29.0,0.2,32.0,0.085,1,73.0,1,3927,37.0,0.21,57.0,0.11800000000000001,1,94.0,2,4665,29.0,0.16,68.0,0.040999999999999995,1,68.0,1,3623,38.0,0.15,31.0,0.598,1,83.0,4,105
,2012-04-10,4170.0,7,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,4259,28.0,0.17,73.0,0.395,1,85.0,3,2223,68.0,0.22,33.0,0.14400000000000002,1,60.0,2,3006,55.0,0.2,78.0,0.171,1,65.0,2,3633,42.0,0.18,24.0,0.113,1,40.0,2,3619,39.0,0.2,38.0,0.32799999999999996,1,15.0,3,12
,2012-04-10,2170.0,8,4369,27.0,0.19,62.0,0.515,1,74.0,4,4217,31.0,0.18,71.0,0.23800000000000002,1,88.0,2,3309,49.0,0.2,25.0,0.223,1,52.0,2,3997,33.0,0.18,67.0,0.48200000000000004,1,67.0,4,3444,43.0,0.18,70.0,0.262,1,86.0,2,3820,40.0,0.18,19.0,0.354,1,82.0,3,6
,2012-04-10,1740.0,9,3882,39.0,0.2,60.0,0.35,1,77.0,3,3587,39.0,0.15,11.0,0.392,1,55.0,3,3532,41.0,0.16,14.0,0.44,1,87.0,4,4301,29.0,0.17,15.0,0.264,1,90.0,2,4161,31.0,0.17,9.0,0.28,1,84.0,2,2973,55.0,0.22,4.0,0.102,1,62.0,2,2
,2012-04-10,5800.0,10,3158,47.0,0.16,64.0,0.49,1,76.0,4,3151,48.0,0.17,54.0,0.48,1,14.0,4,3711,38.0,0.14,35.0,0.483,1,91.0,4,3485,41.0,0.21,51.0,0.531,1,92.0,4,3623,38.0,0.15,31.0,0.598,1,83.0,4,2876,55.0,0.17,16.0,0.44,1,19.0,3,85
,2012-04-10,4770.0,11,3685,38.0,0.15,58.0,0.42700000000000005,1,69.0,4,3809,37.0,0.18,65.0,0.415,1,34.0,3,4311,28.0,0.16,34.0,0.441,1,72.0,3,4259,28.0,0.17,73.0,0.395,1,85.0,3,3562,43.0,0.16,39.0,0.575,1,31.0,4,3749,36.0,0.17,30.0,0.434,1,28.0,4,11
,2012-04-10,2500.0,12,3997,33.0,0.18,67.0,0.48200000000000004,1,67.0,4,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,3927,37.0,0.21,57.0,0.11800000000000001,1,94.0,2,3764,40.0,0.18,29.0,0.192,1,71.0,2,4649,28.0,0.21,37.0,0.1,1,38.0,2,4256,29.0,0.15,18.0,0.516,1,79.0,4,24
,2012-04-11,960.0,1,3820,40.0,0.18,19.0,0.354,1,82.0,3,4597,28.0,0.18,27.0,0.012,1,57.0,1,3689,42.0,0.24,52.0,0.175,1,23.0,2,4191,31.0,0.16,79.0,0.442,1,66.0,4,2223,68.0,0.22,33.0,0.14400000000000002,1,60.0,2,4328,29.0,0.2,32.0,0.085,1,73.0,1,62
,2012-04-11,4100.0,2,3444,43.0,0.18,70.0,0.262,1,86.0,2,4301,29.0,0.17,15.0,0.264,1,90.0,2,3567,42.0,0.18,6.0,0.22699999999999998,1,37.0,2,3294,47.0,0.16,23.0,0.252,1,78.0,2,2876,55.0,0.17,16.0,0.44,1,19.0,3,4259,28.0,0.17,73.0,0.395,1,85.0,3,99
,2012-04-11,7580.0,3,3309,49.0,0.2,25.0,0.223,1,52.0,2,3764,40.0,0.18,29.0,0.192,1,71.0,2,3882,39.0,0.2,60.0,0.35,1,77.0,3,4090,32.0,0.13,3.0,0.494,1,81.0,4,3151,48.0,0.17,54.0,0.48,1,14.0,4,4665,29.0,0.16,68.0,0.040999999999999995,1,68.0,1,50
,2012-04-11,2420.0,4,3615,39.0,0.17,80.0,0.441,1,89.0,4,3633,42.0,0.18,24.0,0.113,1,40.0,2,3570,41.0,0.22,55.0,0.22399999999999998,1,26.0,2,4369,27.0,0.19,62.0,0.515,1,74.0,4,3619,39.0,0.2,38.0,0.32799999999999996,1,15.0,3,4311,28.0,0.16,34.0,0.441,1,72.0,3,20
,2012-04-11,840.0,5,2973,55.0,0.22,4.0,0.102,1,62.0,2,3820,40.0,0.18,19.0,0.354,1,82.0,3,3685,38.0,0.15,58.0,0.42700000000000005,1,69.0,4,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,3190,50.0,0.18,20.0,0.24,1,36.0,2,3485,41.0,0.21,51.0,0.531,1,92.0,4,52
,2012-04-11,5370.0,6,3532,41.0,0.16,14.0,0.44,1,87.0,4,3294,47.0,0.16,23.0,0.252,1,78.0,2,3562,43.0,0.16,39.0,0.575,1,31.0,4,3536,46.0,0.17,8.0,0.391,1,75.0,3,3997,33.0,0.18,67.0,0.48200000000000004,1,67.0,4,3809,37.0,0.18,65.0,0.415,1,34.0,3,18
,2012-04-11,2850.0,7,3567,42.0,0.18,6.0,0.22699999999999998,1,37.0,2,3749,36.0,0.17,30.0,0.434,1,28.0,4,4597,28.0,0.18,27.0,0.012,1,57.0,1,3587,39.0,0.15,11.0,0.392,1,55.0,3,4217,31.0,0.18,71.0,0.23800000000000002,1,88.0,2,3927,37.0,0.21,57.0,0.11800000000000001,1,94.0,2,35
,2012-04-11,1550.0,8,4191,31.0,0.16,79.0,0.442,1,66.0,4,4369,27.0,0.19,62.0,0.515,1,74.0,4,2973,55.0,0.22,4.0,0.102,1,62.0,2,4161,31.0,0.17,9.0,0.28,1,84.0,2,4259,28.0,0.17,73.0,0.395,1,85.0,3,4649,28.0,0.21,37.0,0.1,1,38.0,2,22
,2012-04-11,1620.0,9,4090,32.0,0.13,3.0,0.494,1,81.0,4,3006,55.0,0.2,78.0,0.171,1,65.0,2,2876,55.0,0.17,16.0,0.44,1,19.0,3,3689,42.0,0.24,52.0,0.175,1,23.0,2,3711,38.0,0.14,35.0,0.483,1,91.0,4,3190,50.0,0.18,20.0,0.24,1,36.0,2,53
,2012-04-11,8810.0,10,4256,29.0,0.15,18.0,0.516,1,79.0,4,3536,46.0,0.17,8.0,0.391,1,75.0,3,3615,39.0,0.17,80.0,0.441,1,89.0,4,3623,38.0,0.15,31.0,0.598,1,83.0,4,3685,38.0,0.15,58.0,0.42700000000000005,1,69.0,4,3882,39.0,0.2,60.0,0.35,1,77.0,3,83
,2012-04-11,12150.0,11,3749,36.0,0.17,30.0,0.434,1,28.0,4,3158,47.0,0.16,64.0,0.49,1,76.0,4,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,3532,41.0,0.16,14.0,0.44,1,87.0,4,4311,28.0,0.16,34.0,0.441,1,72.0,3,3151,48.0,0.17,54.0,0.48,1,14.0,4,19
,2012-04-11,3220.0,12,4161,31.0,0.17,9.0,0.28,1,84.0,2,3562,43.0,0.16,39.0,0.575,1,31.0,4,3619,39.0,0.2,38.0,0.32799999999999996,1,15.0,3,3309,49.0,0.2,25.0,0.223,1,52.0,2,3485,41.0,0.21,51.0,0.531,1,92.0,4,3587,39.0,0.15,11.0,0.392,1,55.0,3,36
,2012-04-12,970.0,1,4597,28.0,0.18,27.0,0.012,1,57.0,1,3619,39.0,0.2,38.0,0.32799999999999996,1,15.0,3,3809,37.0,0.18,65.0,0.415,1,34.0,3,4649,28.0,0.21,37.0,0.1,1,38.0,2,3485,41.0,0.21,51.0,0.531,1,92.0,4,3006,55.0,0.2,78.0,0.171,1,65.0,2,54
,2012-04-12,1100.0,2,3444,43.0,0.18,70.0,0.262,1,86.0,2,3294,47.0,0.16,23.0,0.252,1,78.0,2,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,4665,29.0,0.16,68.0,0.040999999999999995,1,68.0,1,4369,27.0,0.19,62.0,0.515,1,74.0,4,3997,33.0,0.18,67.0,0.48200000000000004,1,67.0,4,92
,2012-04-12,2370.0,3,3570,41.0,0.22,55.0,0.22399999999999998,1,26.0,2,3764,40.0,0.18,29.0,0.192,1,71.0,2,3562,43.0,0.16,39.0,0.575,1,31.0,4,4217,31.0,0.18,71.0,0.23800000000000002,1,88.0,2,3532,41.0,0.16,14.0,0.44,1,87.0,4,3711,38.0,0.14,35.0,0.483,1,91.0,4,51
,2012-04-12,1780.0,4,3927,37.0,0.21,57.0,0.11800000000000001,1,94.0,2,3633,42.0,0.18,24.0,0.113,1,40.0,2,4256,29.0,0.15,18.0,0.516,1,79.0,4,3151,48.0,0.17,54.0,0.48,1,14.0,4,4191,31.0,0.16,79.0,0.442,1,66.0,4,2223,68.0,0.22,33.0,0.14400000000000002,1,60.0,2,50
,2012-04-12,3860.0,5,3689,42.0,0.24,52.0,0.175,1,23.0,2,2876,55.0,0.17,16.0,0.44,1,19.0,3,4301,29.0,0.17,15.0,0.264,1,90.0,2,3749,36.0,0.17,30.0,0.434,1,28.0,4,4649,28.0,0.21,37.0,0.1,1,38.0,2,3158,47.0,0.16,64.0,0.49,1,76.0,4,38
,2012-04-12,23620.0,6,3809,37.0,0.18,65.0,0.415,1,34.0,3,3567,42.0,0.18,6.0,0.22699999999999998,1,37.0,2,4090,32.0,0.13,3.0,0.494,1,81.0,4,3882,39.0,0.2,60.0,0.35,1,77.0,3,3615,39.0,0.17,80.0,0.441,1,89.0,4,4161,31.0,0.17,9.0,0.28,1,84.0,2,96
,2012-04-12,1360.0,7,3587,39.0,0.15,11.0,0.392,1,55.0,3,2973,55.0,0.22,4.0,0.102,1,62.0,2,4369,27.0,0.19,62.0,0.515,1,74.0,4,3532,41.0,0.16,14.0,0.44,1,87.0,4,3006,55.0,0.2,78.0,0.171,1,65.0,2,3685,38.0,0.15,58.0,0.42700000000000005,1,69.0,4,6
,2012-04-12,1430.0,8,3190,50.0,0.18,20.0,0.24,1,36.0,2,3570,41.0,0.22,55.0,0.22399999999999998,1,26.0,2,3623,38.0,0.15,31.0,0.598,1,83.0,4,4311,28.0,0.16,34.0,0.441,1,72.0,3,3820,40.0,0.18,19.0,0.354,1,82.0,3,4665,29.0,0.16,68.0,0.040999999999999995,1,68.0,1,71
,2012-04-12,2270.0,9,3619,39.0,0.2,38.0,0.32799999999999996,1,15.0,3,3927,37.0,0.21,57.0,0.11800000000000001,1,94.0,2,3158,47.0,0.16,64.0,0.49,1,76.0,4,3711,38.0,0.14,35.0,0.483,1,91.0,4,3536,46.0,0.17,8.0,0.391,1,75.0,3,3309,49.0,0.2,25.0,0.223,1,52.0,2,71
,2012-04-12,9750.0,10,2876,55.0,0.17,16.0,0.44,1,19.0,3,4256,29.0,0.15,18.0,0.516,1,79.0,4,4259,28.0,0.17,73.0,0.395,1,85.0,3,3997,33.0,0.18,67.0,0.48200000000000004,1,67.0,4,4090,32.0,0.13,3.0,0.494,1,81.0,4,3562,43.0,0.16,39.0,0.575,1,31.0,4,73
,2012-04-12,6270.0,11,3623,38.0,0.15,31.0,0.598,1,83.0,4,3749,36.0,0.17,30.0,0.434,1,28.0,4,3587,39.0,0.15,11.0,0.392,1,55.0,3,4191,31.0,0.16,79.0,0.442,1,66.0,4,3882,39.0,0.2,60.0,0.35,1,77.0,3,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,20
,2012-04-12,4670.0,12,4311,28.0,0.16,34.0,0.441,1,72.0,3,3444,43.0,0.18,70.0,0.262,1,86.0,2,3685,38.0,0.15,58.0,0.42700000000000005,1,69.0,4,3764,40.0,0.18,29.0,0.192,1,71.0,2,4301,29.0,0.17,15.0,0.264,1,90.0,2,3615,39.0,0.17,80.0,0.441,1,89.0,4,4
,2012-04-13,630.0,1,4161,31.0,0.17,9.0,0.28,1,84.0,2,4301,29.0,0.17,15.0,0.264,1,90.0,2,4191,31.0,0.16,79.0,0.442,1,66.0,4,2973,55.0,0.22,4.0,0.102,1,62.0,2,3294,47.0,0.16,23.0,0.252,1,78.0,2,4665,29.0,0.16,68.0,0.040999999999999995,1,68.0,1,1
,2012-04-13,4640.0,2,3532,41.0,0.16,14.0,0.44,1,87.0,4,3587,39.0,0.15,11.0,0.392,1,55.0,3,3809,37.0,0.18,65.0,0.415,1,34.0,3,4259,28.0,0.17,73.0,0.395,1,85.0,3,3689,42.0,0.24,52.0,0.175,1,23.0,2,4597,28.0,0.18,27.0,0.012,1,57.0,1,21
,2012-04-13,520.0,3,3615,39.0,0.17,80.0,0.441,1,89.0,4,3711,38.0,0.14,35.0,0.483,1,91.0,4,3820,40.0,0.18,19.0,0.354,1,82.0,3,3158,47.0,0.16,64.0,0.49,1,76.0,4,3006,55.0,0.2,78.0,0.171,1,65.0,2,2223,68.0,0.22,33.0,0.14400000000000002,1,60.0,2,9
,2012-04-13,1130.0,4,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,3685,38.0,0.15,58.0,0.42700000000000005,1,69.0,4,3309,49.0,0.2,25.0,0.223,1,52.0,2,4256,29.0,0.15,18.0,0.516,1,79.0,4,3562,43.0,0.16,39.0,0.575,1,31.0,4,3764,40.0,0.18,29.0,0.192,1,71.0,2,3
,2012-04-13,5670.0,5,4090,32.0,0.13,3.0,0.494,1,81.0,4,3151,48.0,0.17,54.0,0.48,1,14.0,4,3749,36.0,0.17,30.0,0.434,1,28.0,4,4311,28.0,0.16,34.0,0.441,1,72.0,3,4649,28.0,0.21,37.0,0.1,1,38.0,2,3633,42.0,0.18,24.0,0.113,1,40.0,2,29
,2012-04-13,5460.0,6,3882,39.0,0.2,60.0,0.35,1,77.0,3,4369,27.0,0.19,62.0,0.515,1,74.0,4,2876,55.0,0.17,16.0,0.44,1,19.0,3,3570,41.0,0.22,55.0,0.22399999999999998,1,26.0,2,4217,31.0,0.18,71.0,0.23800000000000002,1,88.0,2,3619,39.0,0.2,38.0,0.32799999999999996,1,15.0,3,24
,2012-04-13,600.0,7,3997,33.0,0.18,67.0,0.48200000000000004,1,67.0,4,3623,38.0,0.15,31.0,0.598,1,83.0,4,3536,46.0,0.17,8.0,0.391,1,75.0,3,3444,43.0,0.18,70.0,0.262,1,86.0,2,3927,37.0,0.21,57.0,0.11800000000000001,1,94.0,2,3190,50.0,0.18,20.0,0.24,1,36.0,2,22
,2012-04-13,730.0,8,3562,43.0,0.16,39.0,0.575,1,31.0,4,3615,39.0,0.17,80.0,0.441,1,89.0,4,3151,48.0,0.17,54.0,0.48,1,14.0,4,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,3587,39.0,0.15,11.0,0.392,1,55.0,3,4161,31.0,0.17,9.0,0.28,1,84.0,2,1
,2012-04-13,630.0,9,3685,38.0,0.15,58.0,0.42700000000000005,1,69.0,4,3882,39.0,0.2,60.0,0.35,1,77.0,3,4311,28.0,0.16,34.0,0.441,1,72.0,3,3711,38.0,0.14,35.0,0.483,1,91.0,4,3532,41.0,0.16,14.0,0.44,1,87.0,4,4191,31.0,0.16,79.0,0.442,1,66.0,4,1
,2012-04-13,1230.0,10,2876,55.0,0.17,16.0,0.44,1,19.0,3,3997,33.0,0.18,67.0,0.48200000000000004,1,67.0,4,3158,47.0,0.16,64.0,0.49,1,76.0,4,3749,36.0,0.17,30.0,0.434,1,28.0,4,3809,37.0,0.18,65.0,0.415,1,34.0,3,4301,29.0,0.17,15.0,0.264,1,90.0,2,6
,2012-04-13,5120.0,11,3623,38.0,0.15,31.0,0.598,1,83.0,4,4090,32.0,0.13,3.0,0.494,1,81.0,4,4256,29.0,0.15,18.0,0.516,1,79.0,4,4369,27.0,0.19,62.0,0.515,1,74.0,4,4259,28.0,0.17,73.0,0.395,1,85.0,3,3820,40.0,0.18,19.0,0.354,1,82.0,3,12
,2012-04-13,2280.0,12,3536,46.0,0.17,8.0,0.391,1,75.0,3,3309,49.0,0.2,25.0,0.223,1,52.0,2,3633,42.0,0.18,24.0,0.113,1,40.0,2,3689,42.0,0.24,52.0,0.175,1,23.0,2,3485,41.0,0.21,51.0,0.531,1,92.0,4,4217,31.0,0.18,71.0,0.23800000000000002,1,88.0,2,85
,2012-04-14,2380.0,1,3006,55.0,0.2,78.0,0.171,1,65.0,2,4217,31.0,0.18,71.0,0.23800000000000002,1,88.0,2,3190,50.0,0.18,20.0,0.24,1,36.0,2,3615,39.0,0.17,80.0,0.441,1,89.0,4,4665,29.0,0.16,68.0,0.040999999999999995,1,68.0,1,4649,28.0,0.21,37.0,0.1,1,38.0,2,70
,2012-04-14,23880.0,2,2973,55.0,0.22,4.0,0.102,1,62.0,2,3820,40.0,0.18,19.0,0.354,1,82.0,3,3309,49.0,0.2,25.0,0.223,1,52.0,2,3633,42.0,0.18,24.0,0.113,1,40.0,2,3764,40.0,0.18,29.0,0.192,1,71.0,2,3882,39.0,0.2,60.0,0.35,1,77.0,3,77
,2012-04-14,1090.0,3,3689,42.0,0.24,52.0,0.175,1,23.0,2,4311,28.0,0.16,34.0,0.441,1,72.0,3,3294,47.0,0.16,23.0,0.252,1,78.0,2,3151,48.0,0.17,54.0,0.48,1,14.0,4,3619,39.0,0.2,38.0,0.32799999999999996,1,15.0,3,2223,68.0,0.22,33.0,0.14400000000000002,1,60.0,2,30
,2012-04-14,2100.0,4,3158,47.0,0.16,64.0,0.49,1,76.0,4,4597,28.0,0.18,27.0,0.012,1,57.0,1,4090,32.0,0.13,3.0,0.494,1,81.0,4,4665,29.0,0.16,68.0,0.040999999999999995,1,68.0,1,3570,41.0,0.22,55.0,0.22399999999999998,1,26.0,2,3485,41.0,0.21,51.0,0.531,1,92.0,4,43
,2012-04-14,2040.0,5,4369,27.0,0.19,62.0,0.515,1,74.0,4,3006,55.0,0.2,78.0,0.171,1,65.0,2,3711,38.0,0.14,35.0,0.483,1,91.0,4,4217,31.0,0.18,71.0,0.23800000000000002,1,88.0,2,3309,49.0,0.2,25.0,0.223,1,52.0,2,3685,38.0,0.15,58.0,0.42700000000000005,1,69.0,4,44
,2012-04-14,690.0,6,3190,50.0,0.18,20.0,0.24,1,36.0,2,3619,39.0,0.2,38.0,0.32799999999999996,1,15.0,3,3444,43.0,0.18,70.0,0.262,1,86.0,2,3562,43.0,0.16,39.0,0.575,1,31.0,4,4649,28.0,0.21,37.0,0.1,1,38.0,2,2876,55.0,0.17,16.0,0.44,1,19.0,3,114
,2012-04-14,790.0,7,3749,36.0,0.17,30.0,0.434,1,28.0,4,3927,37.0,0.21,57.0,0.11800000000000001,1,94.0,2,3764,40.0,0.18,29.0,0.192,1,71.0,2,3294,47.0,0.16,23.0,0.252,1,78.0,2,4597,28.0,0.18,27.0,0.012,1,57.0,1,3623,38.0,0.15,31.0,0.598,1,83.0,4,18
,2012-04-14,2230.0,8,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,3711,38.0,0.14,35.0,0.483,1,91.0,4,3532,41.0,0.16,14.0,0.44,1,87.0,4,4161,31.0,0.17,9.0,0.28,1,84.0,2,4256,29.0,0.15,18.0,0.516,1,79.0,4,3587,39.0,0.15,11.0,0.392,1,55.0,3,23
,2012-04-14,1120.0,9,4090,32.0,0.13,3.0,0.494,1,81.0,4,4259,28.0,0.17,73.0,0.395,1,85.0,3,4301,29.0,0.17,15.0,0.264,1,90.0,2,3997,33.0,0.18,67.0,0.48200000000000004,1,16.0,4,4191,31.0,0.16,79.0,0.442,1,66.0,4,3536,46.0,0.17,8.0,0.391,1,75.0,3,11
,2012-04-14,910.0,11,3623,38.0,0.15,31.0,0.598,1,83.0,4,3562,43.0,0.16,39.0,0.575,1,31.0,4,3615,39.0,0.17,80.0,0.441,1,89.0,4,4369,27.0,0.19,62.0,0.515,1,74.0,4,4311,28.0,0.16,34.0,0.441,1,72.0,3,3820,40.0,0.18,19.0,0.354,1,82.0,3,11
,2012-04-14,2250.0,12,4259,28.0,0.17,73.0,0.395,1,85.0,3,3868,37.0,0.19,40.0,0.36700000000000005,1,80.0,3,3927,37.0,0.21,57.0,0.11800000000000001,1,94.0,2,3444,43.0,0.18,70.0,0.262,1,86.0,2,2973,55.0,0.22,4.0,0.102,1,62.0,2,3570,41.0,0.22,55.0,0.22399999999999998,1,26.0,2,24
,2012-04-15,2150.0,1,3309,49.0,0.2,25.0,0.223,1,52.0,2,3444,43.0,0.18,70.0,0.262,1,86.0,2,2973,55.0,0.22,4.0,0.102,1,62.0,2,4665,29.0,0.16,68.0,0.040999999999999995,1,68.0,1,4649,28.0,0.21,37.0,0.1,1,38.0,2,4597,28.0,0.18,27.0,0.012,1,57.0,1,25
