,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2019-04-01,3710.0,11,3385,50.0,0.17,82.0,0.379,1,78.0,3,3882,46.0,0.17,86.0,0.349,1,68.0,2,4441,33.0,0.15,87.0,0.415,1,28.0,4,4193,38.0,0.15,73.0,0.426,1,63.0,4,4836,31.0,0.15,51.0,0.32899999999999996,1,87.0,2,3621,45.0,0.16,53.0,0.462,1,36.0,4,7
,2019-04-01,1840.0,12,3719,44.0,0.14,85.0,0.61,1,86.0,4,3828,46.0,0.17,12.0,0.375,1,21.0,3,4184,33.0,0.17,17.0,0.546,1,93.0,4,3422,48.0,0.17,36.0,0.442,1,54.0,4,3888,44.0,0.16,18.0,0.5429999999999999,1,12.0,4,4144,38.0,0.24,60.0,0.122,1,38.0,2,4
,2019-04-02,990.0,1,4508,31.0,0.17,56.0,0.396,1,89.0,2,4836,31.0,0.15,51.0,0.32899999999999996,1,87.0,2,3809,44.0,0.19,14.0,0.327,1,26.0,2,5060,22.0,0.17,33.0,0.095,1,14.0,1,3305,52.0,0.17,29.0,0.255,1,52.0,2,4145,38.0,0.24,61.0,0.19,1,66.0,2,3
,2019-04-02,2420.0,2,4177,37.0,0.16,19.0,0.322,1,27.0,3,4452,32.0,0.17,64.0,0.44299999999999995,1,62.0,3,4656,32.0,0.15,66.0,0.313,1,70.0,2,3730,47.0,0.19,38.0,0.254,1,34.0,2,5049,24.0,0.17,22.0,0.057999999999999996,1,50.0,2,4248,37.0,0.17,15.0,0.287,1,79.0,2,24
,2019-04-02,1650.0,3,3186,59.0,0.18,24.0,0.223,1,10.0,2,3826,46.0,0.16,74.0,0.525,1,80.0,4,3797,46.0,0.19,83.0,0.18,1,94.0,2,4970,28.0,0.21,72.0,0.057,1,58.0,2,4306,36.0,0.16,20.0,0.28,1,33.0,2,3025,57.0,0.21,77.0,0.133,1,29.0,2,13
,2019-04-02,6040.0,4,4421,31.0,0.19,79.0,0.247,1,71.0,2,4903,26.0,0.16,63.0,0.35200000000000004,1,30.0,3,3828,46.0,0.17,12.0,0.375,1,21.0,3,3607,47.0,0.2,84.0,0.321,1,35.0,2,3979,42.0,0.19,71.0,0.09,1,90.0,1,3445,50.0,0.16,21.0,0.46299999999999997,1,25.0,4,57
,2019-04-02,4170.0,5,4369,34.0,0.17,70.0,0.406,1,75.0,3,3673,47.0,0.2,81.0,0.179,1,56.0,2,4104,40.0,0.14,75.0,0.305,1,72.0,2,3974,43.0,0.16,32.0,0.247,1,92.0,2,5060,22.0,0.17,33.0,0.095,1,14.0,1,3719,44.0,0.14,85.0,0.61,1,86.0,4,1
,2019-04-02,10160.0,6,4778,34.0,0.14,54.0,0.38,1,85.0,2,3455,48.0,0.15,62.0,0.38299999999999995,1,23.0,3,4145,38.0,0.24,61.0,0.19,1,66.0,2,4452,32.0,0.17,64.0,0.44299999999999995,1,62.0,3,4184,33.0,0.17,17.0,0.546,1,93.0,4,4404,34.0,0.2,58.0,0.38,1,69.0,2,14
,2019-04-02,6580.0,7,4193,38.0,0.15,73.0,0.426,1,63.0,4,4508,31.0,0.17,56.0,0.396,1,89.0,2,3385,50.0,0.17,82.0,0.379,1,78.0,3,5049,24.0,0.17,22.0,0.057999999999999996,1,50.0,2,3422,48.0,0.17,36.0,0.442,1,54.0,4,3797,46.0,0.19,83.0,0.18,1,94.0,2,54
,2019-04-02,2040.0,8,3882,46.0,0.17,86.0,0.349,1,68.0,2,4421,31.0,0.19,79.0,0.247,1,71.0,2,3025,57.0,0.21,77.0,0.133,1,29.0,2,4144,38.0,0.24,60.0,0.122,1,38.0,2,4656,32.0,0.15,66.0,0.313,1,70.0,2,4441,33.0,0.15,87.0,0.415,1,28.0,4,2
,2019-04-02,1920.0,9,4553,30.0,0.17,65.0,0.408,1,61.0,3,3888,44.0,0.16,18.0,0.5429999999999999,1,12.0,4,3974,43.0,0.16,32.0,0.247,1,92.0,2,3186,59.0,0.18,24.0,0.223,1,10.0,2,2903,60.0,0.18,25.0,0.21899999999999997,1,24.0,2,4903,26.0,0.16,63.0,0.35200000000000004,1,30.0,3,17
,2019-04-02,990.0,10,3826,46.0,0.16,74.0,0.525,1,80.0,4,3719,44.0,0.14,85.0,0.61,1,86.0,4,4248,37.0,0.17,15.0,0.287,1,79.0,2,4740,27.0,0.19,31.0,0.156,1,59.0,2,3455,48.0,0.15,62.0,0.38299999999999995,1,23.0,3,3951,43.0,0.18,69.0,0.305,1,67.0,2,3
,2019-04-02,15890.0,11,4184,33.0,0.17,17.0,0.546,1,93.0,4,3621,45.0,0.16,53.0,0.462,1,36.0,4,4369,34.0,0.17,70.0,0.406,1,75.0,3,4177,37.0,0.16,19.0,0.322,1,27.0,3,3933,43.0,0.16,57.0,0.485,1,39.0,4,4393,33.0,0.2,52.0,0.272,1,88.0,2,24
,2019-04-02,2140.0,12,3422,48.0,0.17,36.0,0.442,1,54.0,4,4404,34.0,0.2,58.0,0.38,1,69.0,2,3445,50.0,0.16,21.0,0.46299999999999997,1,25.0,4,4104,40.0,0.14,75.0,0.305,1,72.0,2,3882,46.0,0.17,86.0,0.349,1,68.0,2,3730,47.0,0.19,38.0,0.254,1,34.0,2,10
,2019-04-03,1250.0,1,3809,44.0,0.19,14.0,0.327,1,26.0,2,4656,32.0,0.15,66.0,0.313,1,70.0,2,3621,45.0,0.16,53.0,0.462,1,36.0,4,3979,42.0,0.19,71.0,0.09,1,90.0,1,3025,57.0,0.21,77.0,0.133,1,29.0,2,5060,22.0,0.17,33.0,0.095,1,14.0,1,1
,2019-04-03,13810.0,2,4740,27.0,0.19,31.0,0.156,1,59.0,2,3974,43.0,0.16,32.0,0.247,1,92.0,2,4836,31.0,0.15,51.0,0.32899999999999996,1,87.0,2,4970,28.0,0.21,72.0,0.057,1,58.0,2,4177,37.0,0.16,19.0,0.322,1,27.0,3,3882,46.0,0.17,86.0,0.349,1,68.0,2,88
,2019-04-03,2750.0,3,4441,33.0,0.15,87.0,0.415,1,28.0,4,4193,38.0,0.15,73.0,0.426,1,63.0,4,3305,52.0,0.17,29.0,0.255,1,52.0,2,3673,47.0,0.2,81.0,0.179,1,56.0,2,3607,47.0,0.2,84.0,0.321,1,35.0,2,4369,34.0,0.17,70.0,0.406,1,75.0,3,6
,2019-04-03,2940.0,4,4104,40.0,0.14,75.0,0.305,1,72.0,2,4144,38.0,0.24,60.0,0.122,1,38.0,2,3455,48.0,0.15,62.0,0.38299999999999995,1,23.0,3,5049,24.0,0.17,22.0,0.057999999999999996,1,50.0,2,3951,43.0,0.18,69.0,0.305,1,67.0,2,2903,60.0,0.18,25.0,0.21899999999999997,1,24.0,2,34
,2019-04-03,2480.0,5,3933,43.0,0.16,57.0,0.485,1,39.0,4,4145,38.0,0.24,61.0,0.19,1,66.0,2,3979,42.0,0.19,71.0,0.09,1,90.0,1,4778,34.0,0.14,54.0,0.38,1,85.0,2,4508,31.0,0.17,56.0,0.396,1,89.0,2,3422,48.0,0.17,36.0,0.442,1,54.0,4,18
,2019-04-03,4440.0,6,4248,37.0,0.17,15.0,0.287,1,79.0,2,4553,30.0,0.17,65.0,0.408,1,61.0,3,3888,44.0,0.16,18.0,0.5429999999999999,1,12.0,4,3445,50.0,0.16,21.0,0.46299999999999997,1,25.0,4,4970,28.0,0.21,72.0,0.057,1,58.0,2,3385,50.0,0.17,82.0,0.379,1,78.0,3,17
,2019-04-03,610.0,7,4452,32.0,0.17,64.0,0.44299999999999995,1,62.0,3,3025,57.0,0.21,77.0,0.133,1,29.0,2,4393,33.0,0.2,52.0,0.272,1,88.0,2,3797,46.0,0.19,83.0,0.18,1,94.0,2,3828,46.0,0.17,12.0,0.375,1,21.0,3,3305,52.0,0.17,29.0,0.255,1,52.0,2,14
,2019-04-03,7910.0,8,4306,36.0,0.16,20.0,0.28,1,33.0,2,3809,44.0,0.19,14.0,0.327,1,26.0,2,2903,60.0,0.18,25.0,0.21899999999999997,1,24.0,2,3719,44.0,0.14,85.0,0.61,1,86.0,4,3186,59.0,0.18,24.0,0.223,1,10.0,2,3673,47.0,0.2,81.0,0.179,1,56.0,2,75
,2019-04-03,4230.0,9,4903,26.0,0.16,63.0,0.35200000000000004,1,30.0,3,4740,27.0,0.19,31.0,0.156,1,59.0,2,4421,31.0,0.19,79.0,0.247,1,71.0,2,4145,38.0,0.24,61.0,0.19,1,66.0,2,3621,45.0,0.16,53.0,0.462,1,36.0,4,4184,33.0,0.17,17.0,0.546,1,93.0,4,101
,2019-04-03,2670.0,10,4836,31.0,0.15,51.0,0.32899999999999996,1,87.0,2,3730,47.0,0.19,38.0,0.254,1,34.0,2,3933,43.0,0.16,57.0,0.485,1,39.0,4,3888,44.0,0.16,18.0,0.5429999999999999,1,12.0,4,4441,33.0,0.15,87.0,0.415,1,28.0,4,4656,32.0,0.15,66.0,0.313,1,70.0,2,55
,2019-04-03,550.0,11,4144,38.0,0.24,60.0,0.122,1,38.0,2,4393,33.0,0.2,52.0,0.272,1,88.0,2,3826,46.0,0.16,74.0,0.525,1,80.0,4,3385,50.0,0.17,82.0,0.379,1,78.0,3,4404,34.0,0.2,58.0,0.38,1,69.0,2,3607,47.0,0.2,84.0,0.321,1,35.0,2,6
,2019-04-03,2040.0,12,3828,46.0,0.17,12.0,0.375,1,21.0,3,4778,34.0,0.14,54.0,0.38,1,85.0,2,4306,36.0,0.16,20.0,0.28,1,33.0,2,3951,43.0,0.18,69.0,0.305,1,67.0,2,4553,30.0,0.17,65.0,0.408,1,61.0,3,4193,38.0,0.15,73.0,0.426,1,63.0,4,12
,2019-04-04,4560.0,1,3979,42.0,0.19,71.0,0.09,1,90.0,1,4369,34.0,0.17,70.0,0.406,1,75.0,3,4404,34.0,0.2,58.0,0.38,1,69.0,2,4903,26.0,0.16,63.0,0.35200000000000004,1,30.0,3,4104,40.0,0.14,75.0,0.305,1,72.0,2,3186,59.0,0.18,24.0,0.223,1,10.0,2,27
,2019-04-04,1380.0,2,3673,47.0,0.2,81.0,0.179,1,56.0,2,3882,46.0,0.17,86.0,0.349,1,68.0,2,3826,46.0,0.16,74.0,0.525,1,80.0,4,4421,31.0,0.19,79.0,0.247,1,71.0,2,4970,28.0,0.21,72.0,0.057,1,58.0,2,3828,46.0,0.17,12.0,0.375,1,21.0,3,8
,2019-04-04,9680.0,3,3797,46.0,0.19,83.0,0.18,1,94.0,2,3607,47.0,0.2,84.0,0.321,1,35.0,2,3422,48.0,0.17,36.0,0.442,1,54.0,4,3455,48.0,0.15,62.0,0.38299999999999995,1,23.0,3,3730,47.0,0.19,38.0,0.254,1,34.0,2,4778,34.0,0.14,54.0,0.38,1,85.0,2,24
,2019-04-04,4990.0,4,3974,43.0,0.16,32.0,0.247,1,92.0,2,3445,50.0,0.16,21.0,0.46299999999999997,1,25.0,4,4452,32.0,0.17,64.0,0.44299999999999995,1,62.0,3,4184,33.0,0.17,17.0,0.546,1,93.0,4,5060,22.0,0.17,33.0,0.095,1,14.0,1,4508,31.0,0.17,56.0,0.396,1,89.0,2,62
,2019-04-04,540.0,5,3621,45.0,0.16,53.0,0.462,1,36.0,4,4248,37.0,0.17,15.0,0.287,1,79.0,2,4177,37.0,0.16,19.0,0.322,1,27.0,3,5049,24.0,0.17,22.0,0.057999999999999996,1,50.0,2,4145,38.0,0.24,61.0,0.19,1,66.0,2,3888,44.0,0.16,18.0,0.5429999999999999,1,12.0,4,8
,2019-04-04,7490.0,6,4656,32.0,0.15,66.0,0.313,1,70.0,2,3385,50.0,0.17,82.0,0.379,1,78.0,3,3882,46.0,0.17,86.0,0.349,1,68.0,2,2903,60.0,0.18,25.0,0.21899999999999997,1,24.0,2,3719,44.0,0.14,85.0,0.61,1,86.0,4,4836,31.0,0.15,51.0,0.32899999999999996,1,87.0,2,47
,2019-04-04,1280.0,7,3730,47.0,0.19,38.0,0.254,1,34.0,2,3186,59.0,0.18,24.0,0.223,1,10.0,2,3933,43.0,0.16,57.0,0.485,1,39.0,4,3025,57.0,0.21,77.0,0.133,1,29.0,2,4144,38.0,0.24,60.0,0.122,1,38.0,2,4553,30.0,0.17,65.0,0.408,1,61.0,3,7
,2019-04-04,18990.0,8,3422,48.0,0.17,36.0,0.442,1,54.0,4,3305,52.0,0.17,29.0,0.255,1,52.0,2,4740,27.0,0.19,31.0,0.156,1,59.0,2,4404,34.0,0.2,58.0,0.38,1,69.0,2,3974,43.0,0.16,32.0,0.247,1,92.0,2,3809,44.0,0.19,14.0,0.327,1,26.0,2,103
,2019-04-04,1040.0,9,3455,48.0,0.15,62.0,0.38299999999999995,1,23.0,3,3888,44.0,0.16,18.0,0.5429999999999999,1,12.0,4,4193,38.0,0.15,73.0,0.426,1,63.0,4,4441,33.0,0.15,87.0,0.415,1,28.0,4,4393,33.0,0.2,52.0,0.272,1,88.0,2,4421,31.0,0.19,79.0,0.247,1,71.0,2,1
,2019-04-04,550.0,10,4184,33.0,0.17,17.0,0.546,1,93.0,4,4104,40.0,0.14,75.0,0.305,1,72.0,2,3951,43.0,0.18,69.0,0.305,1,67.0,2,4248,37.0,0.17,15.0,0.287,1,79.0,2,3826,46.0,0.16,74.0,0.525,1,80.0,4,4306,36.0,0.16,20.0,0.28,1,33.0,2,7
,2019-04-04,700.0,11,3719,44.0,0.14,85.0,0.61,1,86.0,4,3828,46.0,0.17,12.0,0.375,1,21.0,3,4903,26.0,0.16,63.0,0.35200000000000004,1,30.0,3,3933,43.0,0.16,57.0,0.485,1,39.0,4,3445,50.0,0.16,21.0,0.46299999999999997,1,25.0,4,4177,37.0,0.16,19.0,0.322,1,27.0,3,1
,2019-04-04,440.0,12,4144,38.0,0.24,60.0,0.122,1,38.0,2,3621,45.0,0.16,53.0,0.462,1,36.0,4,3385,50.0,0.17,82.0,0.379,1,78.0,3,4369,34.0,0.17,70.0,0.406,1,75.0,3,3797,46.0,0.19,83.0,0.18,1,94.0,2,4452,32.0,0.17,64.0,0.44299999999999995,1,62.0,3,1
,2019-04-05,2330.0,2,3607,47.0,0.2,84.0,0.321,1,35.0,2,4553,30.0,0.17,65.0,0.408,1,61.0,3,4421,31.0,0.19,79.0,0.247,1,71.0,2,4508,31.0,0.17,56.0,0.396,1,89.0,2,4656,32.0,0.15,66.0,0.313,1,70.0,2,4970,28.0,0.21,72.0,0.057,1,58.0,2,11
,2019-04-05,2820.0,3,4177,37.0,0.16,19.0,0.322,1,27.0,3,4193,38.0,0.15,73.0,0.426,1,63.0,4,3809,44.0,0.19,14.0,0.327,1,26.0,2,3621,45.0,0.16,53.0,0.462,1,36.0,4,4836,31.0,0.15,51.0,0.32899999999999996,1,87.0,2,5060,22.0,0.17,33.0,0.095,1,14.0,1,61
,2019-04-05,1210.0,4,3933,43.0,0.16,57.0,0.485,1,39.0,4,3455,48.0,0.15,62.0,0.38299999999999995,1,23.0,3,4441,33.0,0.15,87.0,0.415,1,28.0,4,4144,38.0,0.24,60.0,0.122,1,38.0,2,4452,32.0,0.17,64.0,0.44299999999999995,1,62.0,3,4145,38.0,0.24,61.0,0.19,1,66.0,2,2
,2019-04-05,1760.0,6,3826,46.0,0.16,74.0,0.525,1,80.0,4,3186,59.0,0.18,24.0,0.223,1,10.0,2,3445,50.0,0.16,21.0,0.46299999999999997,1,25.0,4,4306,36.0,0.16,20.0,0.28,1,33.0,2,3422,48.0,0.17,36.0,0.442,1,54.0,4,3797,46.0,0.19,83.0,0.18,1,94.0,2,10
,2019-04-05,1810.0,7,3385,50.0,0.17,82.0,0.379,1,78.0,3,3951,43.0,0.18,69.0,0.305,1,67.0,2,3305,52.0,0.17,29.0,0.255,1,52.0,2,4393,33.0,0.2,52.0,0.272,1,88.0,2,4369,34.0,0.17,70.0,0.406,1,75.0,3,3673,47.0,0.2,81.0,0.179,1,56.0,2,4
,2019-04-05,680.0,8,4903,26.0,0.16,63.0,0.35200000000000004,1,30.0,3,3719,44.0,0.14,85.0,0.61,1,86.0,4,4104,40.0,0.14,75.0,0.305,1,72.0,2,3882,46.0,0.17,86.0,0.349,1,68.0,2,5060,22.0,0.17,33.0,0.095,1,14.0,1,3730,47.0,0.19,38.0,0.254,1,34.0,2,2
,2019-04-05,2880.0,9,4184,33.0,0.17,17.0,0.546,1,93.0,4,4452,32.0,0.17,64.0,0.44299999999999995,1,62.0,3,3621,45.0,0.16,53.0,0.462,1,36.0,4,4177,37.0,0.16,19.0,0.322,1,27.0,3,3933,43.0,0.16,57.0,0.485,1,39.0,4,3445,50.0,0.16,21.0,0.46299999999999997,1,25.0,4,8
,2019-04-05,1500.0,10,4144,38.0,0.24,60.0,0.122,1,38.0,2,3828,46.0,0.17,12.0,0.375,1,21.0,3,3951,43.0,0.18,69.0,0.305,1,67.0,2,3826,46.0,0.16,74.0,0.525,1,80.0,4,3888,44.0,0.16,18.0,0.5429999999999999,1,12.0,4,3607,47.0,0.2,84.0,0.321,1,35.0,2,10
,2019-04-05,340.0,11,3719,44.0,0.14,85.0,0.61,1,86.0,4,3385,50.0,0.17,82.0,0.379,1,78.0,3,3422,48.0,0.17,36.0,0.442,1,54.0,4,4441,33.0,0.15,87.0,0.415,1,28.0,4,4553,30.0,0.17,65.0,0.408,1,61.0,3,4248,37.0,0.17,15.0,0.287,1,79.0,2,1
,2019-04-05,16320.0,12,3882,46.0,0.17,86.0,0.349,1,68.0,2,3809,44.0,0.19,14.0,0.327,1,17.0,2,4508,31.0,0.17,56.0,0.396,1,89.0,2,3305,52.0,0.17,29.0,0.255,1,52.0,2,3979,42.0,0.19,71.0,0.09,1,90.0,1,5049,24.0,0.17,22.0,0.057999999999999996,1,50.0,2,63
,2019-04-06,1910.0,1,4306,36.0,0.16,20.0,0.28,1,33.0,2,3797,46.0,0.19,83.0,0.18,1,94.0,2,3025,57.0,0.21,77.0,0.133,1,29.0,2,4404,34.0,0.2,58.0,0.38,1,69.0,2,4970,28.0,0.21,72.0,0.057,1,58.0,2,4104,40.0,0.14,75.0,0.305,1,72.0,2,10
,2019-04-06,94830.0,2,4193,38.0,0.15,73.0,0.426,1,63.0,4,4145,38.0,0.24,61.0,0.19,1,66.0,2,3730,47.0,0.19,38.0,0.254,1,34.0,2,3186,59.0,0.18,24.0,0.223,1,10.0,2,3455,48.0,0.15,62.0,0.38299999999999995,1,23.0,3,5060,22.0,0.17,33.0,0.095,1,14.0,1,96
,2019-04-06,660.0,3,3445,50.0,0.16,21.0,0.46299999999999997,1,25.0,4,3607,47.0,0.2,84.0,0.321,1,35.0,2,4656,32.0,0.15,66.0,0.313,1,70.0,2,3673,47.0,0.2,81.0,0.179,1,56.0,2,4393,33.0,0.2,52.0,0.272,1,88.0,2,5049,24.0,0.17,22.0,0.057999999999999996,1,50.0,2,1
,2019-04-06,10360.0,4,4452,32.0,0.17,64.0,0.44299999999999995,1,62.0,3,4248,37.0,0.17,15.0,0.287,1,79.0,2,3974,43.0,0.16,32.0,0.247,1,92.0,2,3305,52.0,0.17,29.0,0.255,1,52.0,2,4903,26.0,0.16,63.0,0.35200000000000004,1,30.0,3,4421,31.0,0.19,79.0,0.247,1,71.0,2,84
,2019-04-06,3380.0,5,3422,48.0,0.17,36.0,0.442,1,54.0,4,4177,37.0,0.16,19.0,0.322,1,27.0,3,3979,42.0,0.19,71.0,0.09,1,90.0,1,2903,60.0,0.18,25.0,0.21899999999999997,1,24.0,2,4508,31.0,0.17,56.0,0.396,1,89.0,2,4404,34.0,0.2,58.0,0.38,1,69.0,2,22
,2019-04-06,610.0,6,4553,30.0,0.17,65.0,0.408,1,61.0,3,3933,43.0,0.16,57.0,0.485,1,39.0,4,3186,59.0,0.18,24.0,0.223,1,10.0,2,3951,43.0,0.18,69.0,0.305,1,67.0,2,4306,36.0,0.16,20.0,0.28,1,33.0,2,4778,34.0,0.14,54.0,0.38,1,85.0,2,2
,2019-04-06,3150.0,7,3888,44.0,0.16,18.0,0.5429999999999999,1,12.0,4,4441,33.0,0.15,87.0,0.415,1,28.0,4,4393,33.0,0.2,52.0,0.272,1,88.0,2,3730,47.0,0.19,38.0,0.254,1,34.0,2,4740,27.0,0.19,31.0,0.156,1,59.0,2,4970,28.0,0.21,72.0,0.057,1,58.0,2,11
,2019-04-06,3440.0,8,4369,34.0,0.17,70.0,0.406,1,75.0,3,3974,43.0,0.16,32.0,0.247,1,92.0,2,3828,46.0,0.17,12.0,0.375,1,21.0,3,4104,40.0,0.14,75.0,0.305,1,72.0,2,4193,38.0,0.15,73.0,0.426,1,63.0,4,4656,32.0,0.15,66.0,0.313,1,70.0,2,44
,2019-04-06,690.0,9,3455,48.0,0.15,62.0,0.38299999999999995,1,23.0,3,4903,26.0,0.16,63.0,0.35200000000000004,1,30.0,3,3673,47.0,0.2,81.0,0.179,1,56.0,2,4508,31.0,0.17,56.0,0.396,1,89.0,2,3882,46.0,0.17,86.0,0.349,1,68.0,2,3809,44.0,0.19,14.0,0.327,1,17.0,2,1
,2019-04-06,490.0,10,3933,43.0,0.16,57.0,0.485,1,39.0,4,3888,44.0,0.16,18.0,0.5429999999999999,1,12.0,4,4553,30.0,0.17,65.0,0.408,1,61.0,3,4177,37.0,0.16,19.0,0.322,1,27.0,3,4248,37.0,0.17,15.0,0.287,1,83.0,2,3607,47.0,0.2,84.0,0.321,1,35.0,2,1
,2019-04-06,1390.0,11,3951,43.0,0.18,69.0,0.305,1,67.0,2,3422,48.0,0.17,36.0,0.442,1,54.0,4,3445,50.0,0.16,21.0,0.46299999999999997,1,25.0,4,3828,46.0,0.17,12.0,0.375,1,21.0,3,4452,32.0,0.17,64.0,0.44299999999999995,1,62.0,3,4441,33.0,0.15,87.0,0.415,1,28.0,4,10
,2019-04-06,5730.0,12,4184,33.0,0.17,17.0,0.546,1,93.0,4,4144,38.0,0.24,60.0,0.122,1,38.0,2,3719,44.0,0.14,85.0,0.61,1,86.0,4,3385,50.0,0.17,82.0,0.379,1,78.0,3,3621,45.0,0.16,53.0,0.462,1,36.0,4,3826,46.0,0.16,74.0,0.525,1,80.0,4,116
,2019-04-14,1290.0,1,4806,32.0,0.19,37.0,0.177,0,31.0,1,4354,36.0,0.19,67.0,0.128,0,32.0,2,4419,32.0,0.2,15.0,0.245,0,83.0,2,5013,22.0,0.17,59.0,0.05,0,65.0,2,4071,39.0,0.18,52.0,0.245,0,37.0,2,5056,23.0,0.19,57.0,0.0,0,69.0,2,3
