,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2014-04-06,5610.0,1,3684,40.0,0.16,30.0,0.495,1,49.0,4,3338,49.0,0.21,63.0,0.184,1,61.0,2,3005,57.0,0.2,5.0,0.289,1,75.0,2,4457,29.0,0.17,18.0,0.3,1,53.0,2,3372,48.0,0.2,26.0,0.193,1,60.0,2,4632,25.0,0.19,52.0,0.16,1,34.0,2,18
,2014-04-06,1130.0,2,3233,47.0,0.16,49.0,0.441,1,63.0,4,3170,51.0,0.22,46.0,0.21100000000000002,1,48.0,2,2997,52.0,0.19,28.0,0.205,1,64.0,2,2992,53.0,0.14,8.0,0.536,1,69.0,4,4774,21.0,0.22,14.0,0.05,1,72.0,1,3368,49.0,0.21,56.0,0.18,1,33.0,2,10
,2014-04-06,4240.0,3,4167,32.0,0.16,42.0,0.23800000000000002,1,55.0,2,4663,32.0,0.15,59.0,0.207,1,45.0,2,4488,28.0,0.17,15.0,0.363,1,71.0,3,3614,41.0,0.17,51.0,0.26,1,59.0,2,4236,31.0,0.11,35.0,0.6659999999999999,1,50.0,4,4777,30.0,0.22,43.0,0.021,1,37.0,1,71
,2014-04-06,3540.0,4,3290,51.0,0.15,41.0,0.574,1,52.0,4,3434,45.0,0.2,11.0,0.243,1,42.0,2,4410,28.0,0.18,24.0,0.32299999999999995,1,57.0,2,4191,33.0,0.17,62.0,0.361,1,54.0,3,3535,42.0,0.22,21.0,0.192,1,68.0,2,4745,22.0,0.22,20.0,0.1,1,67.0,2,42
,2014-04-06,2520.0,5,3572,43.0,0.18,47.0,0.546,1,56.0,4,4292,29.0,0.15,36.0,0.484,1,70.0,4,3372,48.0,0.2,26.0,0.193,1,60.0,2,3789,42.0,0.23,34.0,0.175,1,51.0,2,4331,31.0,0.15,12.0,0.307,1,46.0,2,4753,26.0,0.21,1.0,0.0,1,40.0,1,5
,2014-04-06,15270.0,6,2816,61.0,0.21,38.0,0.28800000000000003,1,62.0,2,3397,48.0,0.18,57.0,0.215,1,36.0,2,4012,35.0,0.15,13.0,0.488,1,73.0,3,2876,57.0,0.18,61.0,0.33299999999999996,1,31.0,2,3477,44.0,0.2,27.0,0.24100000000000002,1,38.0,2,3862,40.0,0.17,50.0,0.315,1,74.0,2,2
,2014-04-06,4140.0,7,3005,57.0,0.2,5.0,0.289,1,75.0,2,4047,34.0,0.18,2.0,0.45899999999999996,1,58.0,3,3641,43.0,0.15,45.0,0.493,1,39.0,4,2997,52.0,0.19,28.0,0.205,1,64.0,2,4472,27.0,0.16,25.0,0.254,1,66.0,2,4163,32.0,0.19,33.0,0.433,1,41.0,3,43
,2014-04-06,2390.0,8,3514,47.0,0.17,7.0,0.5720000000000001,1,65.0,4,3614,41.0,0.17,51.0,0.26,1,59.0,2,3535,42.0,0.22,21.0,0.192,1,68.0,2,3368,49.0,0.21,56.0,0.18,1,33.0,2,4632,25.0,0.19,52.0,0.16,1,34.0,2,3189,52.0,0.18,6.0,0.23399999999999999,1,32.0,2,7
,2014-04-06,1510.0,9,3660,45.0,0.16,53.0,0.25,1,44.0,2,3789,42.0,0.23,34.0,0.175,1,51.0,2,4457,29.0,0.17,18.0,0.3,1,53.0,2,4663,32.0,0.15,59.0,0.207,1,45.0,2,4595,32.0,0.21,17.0,0.166,1,35.0,2,4774,21.0,0.22,14.0,0.05,1,72.0,1,6
,2014-04-06,21260.0,10,4191,33.0,0.17,62.0,0.361,1,54.0,3,3684,40.0,0.16,30.0,0.495,1,49.0,4,4331,31.0,0.15,12.0,0.307,1,46.0,2,3233,47.0,0.16,49.0,0.441,1,63.0,4,4488,28.0,0.17,15.0,0.363,1,71.0,3,4356,30.0,0.17,40.0,0.607,1,47.0,4,104
,2014-04-06,4060.0,12,2992,53.0,0.14,8.0,0.536,1,69.0,4,3290,51.0,0.15,41.0,0.574,1,52.0,4,3514,47.0,0.17,7.0,0.5720000000000001,1,65.0,4,3572,43.0,0.18,47.0,0.546,1,56.0,4,3641,43.0,0.15,45.0,0.493,1,39.0,4,4236,31.0,0.11,35.0,0.6659999999999999,1,50.0,4,42
,2014-04-07,4340.0,1,4191,33.0,0.17,62.0,0.361,1,54.0,3,3189,52.0,0.18,6.0,0.23399999999999999,1,32.0,2,3368,49.0,0.21,56.0,0.18,1,33.0,2,4753,26.0,0.21,1.0,0.0,1,40.0,1,3338,49.0,0.21,63.0,0.184,1,61.0,2,4595,32.0,0.21,17.0,0.166,1,35.0,2,20
,2014-04-07,1260.0,2,3477,44.0,0.2,27.0,0.24100000000000002,1,38.0,2,4331,31.0,0.15,12.0,0.307,1,46.0,2,3397,48.0,0.18,57.0,0.215,1,36.0,2,3290,51.0,0.15,41.0,0.574,1,52.0,4,4663,32.0,0.15,59.0,0.207,1,45.0,2,3170,51.0,0.22,46.0,0.21100000000000002,1,48.0,2,2
