,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2410.0,7,3951,27.0,63.0,3890,26.0,74.0,3550,2.0,18.0,3499,38.0,12.0,3709,49.0,20.0,3874,1.0,52.0,1
,700.0,8,3871,21.0,16.0,4590,34.0,51.0,4510,65.0,73.0,4670,17.0,23.0,4720,24.0,55.0,4694,5.0,25.0,2
,550.0,9,2380,61.0,14.0,3705,48.0,53.0,4607,35.0,17.0,2907,15.0,60.0,3581,25.0,26.0,4770,13.0,64.0,1
,300.0,10,3501,43.0,27.0,4271,46.0,59.0,3922,52.0,54.0,4327,20.0,61.0,3846,30.0,15.0,4257,36.0,22.0,1
,500.0,11,4260,62.0,58.0,3702,33.0,69.0,3874,1.0,52.0,4432,51.0,19.0,4366,47.0,11.0,4057,42.0,28.0,1
,560.0,12,3959,45.0,75.0,3499,38.0,12.0,3966,6.0,24.0,3942,28.0,30.0,3952,59.0,68.0,4330,40.0,29.0,2
,230.0,1,4366,47.0,11.0,4578,8.0,21.0,3581,25.0,26.0,3670,56.0,57.0,4770,13.0,64.0,4291,60.0,13.0,1
,1020.0,2,3952,59.0,68.0,2885,18.0,70.0,3729,7.0,56.0,4260,62.0,58.0,4607,35.0,17.0,4060,50.0,66.0,4
,1010.0,3,3966,6.0,24.0,3709,49.0,20.0,3559,14.0,67.0,2883,11.0,62.0,3550,2.0,18.0,4449,54.0,71.0,11
,300.0,4,4330,40.0,29.0,3922,52.0,54.0,4257,36.0,22.0,3871,21.0,16.0,4432,51.0,19.0,4720,24.0,55.0,2
,920.0,5,3702,33.0,69.0,3942,28.0,30.0,3705,48.0,53.0,4291,60.0,13.0,4590,34.0,51.0,4694,5.0,25.0,2
,320.0,6,2907,15.0,60.0,4315,44.0,72.0,3959,45.0,75.0,4060,50.0,66.0,4670,17.0,23.0,3501,43.0,27.0,15
,540.0,7,3976,12.0,65.0,4327,20.0,61.0,3499,38.0,12.0,3581,25.0,26.0,2883,11.0,62.0,4271,46.0,59.0,15
,260.0,8,3874,1.0,52.0,3729,7.0,56.0,3709,49.0,20.0,2380,61.0,14.0,4510,65.0,73.0,4770,13.0,64.0,1
,1800.0,9,3670,56.0,57.0,3846,30.0,15.0,2885,18.0,70.0,4449,54.0,71.0,4694,5.0,25.0,3951,27.0,63.0,27
,12460.0,10,3559,14.0,67.0,4330,40.0,29.0,4578,8.0,21.0,3952,59.0,68.0,3501,43.0,27.0,3705,48.0,53.0,23
,550.0,12,3499,38.0,12.0,4366,47.0,11.0,3702,33.0,69.0,3959,45.0,75.0,3871,21.0,16.0,3550,2.0,18.0,1
,830.0,1,3874,1.0,52.0,4510,65.0,73.0,2907,15.0,60.0,3846,30.0,15.0,4694,5.0,25.0,3922,52.0,54.0,2
,490.0,2,4057,42.0,28.0,2883,11.0,62.0,2380,61.0,14.0,3959,45.0,75.0,4720,24.0,55.0,3670,56.0,57.0,20
,960.0,3,3966,6.0,24.0,4315,44.0,72.0,4432,51.0,19.0,4607,35.0,17.0,3559,14.0,67.0,3976,12.0,65.0,1
,220.0,4,3499,38.0,12.0,4449,54.0,71.0,3890,26.0,74.0,3951,27.0,63.0,4291,60.0,13.0,4670,17.0,23.0,3
,2120.0,5,4327,20.0,61.0,4330,40.0,29.0,4590,34.0,51.0,4510,65.0,73.0,4060,50.0,66.0,3581,25.0,26.0,8
,1550.0,6,2885,18.0,70.0,3501,43.0,27.0,4260,62.0,58.0,3942,28.0,30.0,2907,15.0,60.0,4366,47.0,11.0,13
,770.0,7,3705,48.0,53.0,4257,36.0,22.0,3966,6.0,24.0,4271,46.0,59.0,3670,56.0,57.0,4770,13.0,64.0,3
,680.0,8,3952,59.0,68.0,2380,61.0,14.0,3846,30.0,15.0,3976,12.0,65.0,3922,52.0,54.0,4578,8.0,21.0,4
,2590.0,9,4607,35.0,17.0,3709,49.0,20.0,3729,7.0,56.0,4720,24.0,55.0,4670,17.0,23.0,4590,34.0,51.0,6
,450.0,10,3702,33.0,69.0,3499,38.0,12.0,4327,20.0,61.0,3501,43.0,27.0,3890,26.0,74.0,4432,51.0,19.0,6
