,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2016-04-08,860.0,11,3556,44.0,0.16,13.0,0.509,1,67.0,4,4269,31.0,0.15,39.0,0.536,1,45.0,4,4013,37.0,0.16,71.0,0.5329999999999999,1,61.0,4,3978,39.0,0.16,25.0,0.451,1,63.0,4,4168,34.0,0.15,40.0,0.647,1,24.0,4,4063,37.0,0.15,12.0,0.424,1,69.0,4,7
,2016-04-08,2340.0,12,3635,46.0,0.16,20.0,0.503,1,39.0,4,3996,37.0,0.18,60.0,0.449,1,23.0,4,4296,29.0,0.14,50.0,0.608,1,52.0,4,4171,34.0,0.15,34.0,0.5589999999999999,1,13.0,4,4472,29.0,0.15,31.0,0.485,1,27.0,4,4019,36.0,0.15,70.0,0.45299999999999996,1,14.0,4,21
,2016-04-09,8090.0,1,3876,39.0,0.15,26.0,0.509,1,75.0,4,4444,30.0,0.13,29.0,0.511,1,50.0,4,4547,28.0,0.17,15.0,0.52,1,57.0,4,4362,31.0,0.15,66.0,0.517,1,44.0,4,4477,29.0,0.13,19.0,0.542,1,58.0,4,4174,34.0,0.16,55.0,0.534,1,56.0,4,67
,2016-04-09,1250.0,2,4573,28.0,0.15,57.0,0.434,1,11.0,4,4450,29.0,0.17,36.0,0.483,0,66.0,4,4448,29.0,0.18,28.0,0.39,1,18.0,3,3983,39.0,0.15,63.0,0.521,1,40.0,4,4238,32.0,0.16,68.0,0.495,1,73.0,4,4043,37.0,0.16,72.0,0.542,1,38.0,4,15
,2016-04-09,1360.0,4,4512,27.0,0.16,42.0,0.426,1,59.0,4,4063,37.0,0.15,12.0,0.424,1,69.0,4,4080,37.0,0.13,21.0,0.507,1,53.0,4,3635,46.0,0.16,20.0,0.503,1,39.0,4,4188,35.0,0.15,35.0,0.564,1,60.0,4,4166,34.0,0.13,47.0,0.41600000000000004,1,30.0,4,2
,2016-04-09,60220.0,5,4459,30.0,0.16,38.0,0.396,1,35.0,3,3779,41.0,0.12,52.0,0.5,1,55.0,4,4089,36.0,0.14,45.0,0.483,1,70.0,4,4019,36.0,0.15,70.0,0.45299999999999996,1,14.0,4,3978,39.0,0.16,25.0,0.451,1,63.0,4,3996,37.0,0.18,60.0,0.449,1,23.0,4,55
,2016-04-09,3950.0,6,3842,40.0,0.2,11.0,0.275,1,32.0,2,3721,41.0,0.11,24.0,0.58,1,62.0,4,3406,48.0,0.15,43.0,0.363,1,12.0,3,4296,29.0,0.14,50.0,0.608,1,52.0,4,4013,37.0,0.16,71.0,0.5329999999999999,1,61.0,4,4305,33.0,0.15,27.0,0.488,1,48.0,4,29
,2016-04-09,1960.0,7,3959,39.0,0.14,44.0,0.39299999999999996,1,17.0,4,4547,28.0,0.17,15.0,0.52,1,57.0,4,4624,31.0,0.18,23.0,0.396,1,49.0,3,3907,38.0,0.16,56.0,0.55,1,25.0,4,3622,42.0,0.17,37.0,0.387,1,20.0,4,4150,34.0,0.15,16.0,0.45899999999999996,1,65.0,3,81
,2016-04-09,1200.0,8,4444,30.0,0.13,29.0,0.511,1,50.0,4,4503,28.0,0.15,17.0,0.46799999999999997,1,21.0,4,3635,46.0,0.16,20.0,0.503,1,39.0,4,4218,35.0,0.17,48.0,0.546,1,31.0,4,4502,28.0,0.14,58.0,0.569,0,68.0,4,3556,44.0,0.16,13.0,0.509,1,67.0,4,5
,2016-04-09,890.0,9,4168,34.0,0.15,40.0,0.647,1,24.0,4,3737,43.0,0.17,61.0,0.568,1,28.0,4,4450,29.0,0.17,36.0,0.483,0,66.0,4,4166,34.0,0.13,47.0,0.41600000000000004,1,30.0,4,4362,31.0,0.15,66.0,0.517,1,44.0,4,3978,39.0,0.16,25.0,0.451,1,63.0,4,2
,2016-04-09,9190.0,10,3613,44.0,0.16,33.0,0.5,1,71.0,4,4296,29.0,0.14,50.0,0.608,1,52.0,4,4063,37.0,0.15,12.0,0.424,1,69.0,4,4089,36.0,0.14,45.0,0.483,1,70.0,4,4320,31.0,0.16,54.0,0.594,1,64.0,4,4171,34.0,0.15,34.0,0.5589999999999999,1,13.0,4,26
,2016-04-09,1380.0,11,3779,41.0,0.12,52.0,0.5,1,55.0,4,3983,39.0,0.15,63.0,0.521,1,40.0,4,4269,31.0,0.15,39.0,0.536,1,45.0,4,3622,42.0,0.17,37.0,0.387,1,20.0,4,4397,30.0,0.14,32.0,0.542,1,46.0,4,4608,27.0,0.14,46.0,0.424,1,22.0,4,6
,2016-04-09,1870.0,12,4399,29.0,0.17,22.0,0.48100000000000004,0,43.0,4,3907,38.0,0.16,56.0,0.55,1,25.0,4,4503,28.0,0.15,17.0,0.46799999999999997,1,21.0,4,4188,35.0,0.15,35.0,0.564,1,60.0,4,4305,33.0,0.15,27.0,0.488,1,48.0,4,4448,29.0,0.18,28.0,0.39,1,18.0,3,7
,2016-04-10,1000.0,1,3406,48.0,0.15,43.0,0.363,1,12.0,3,4477,29.0,0.13,19.0,0.542,1,58.0,4,4292,31.0,0.15,75.0,0.452,1,16.0,4,4043,37.0,0.16,72.0,0.542,1,38.0,4,3842,40.0,0.2,11.0,0.275,1,32.0,2,4472,29.0,0.15,31.0,0.485,1,27.0,4,2
,2016-04-10,2150.0,2,4080,37.0,0.13,21.0,0.507,1,53.0,4,4218,35.0,0.17,48.0,0.546,1,31.0,4,4188,35.0,0.15,35.0,0.564,1,60.0,4,4573,28.0,0.15,57.0,0.434,1,11.0,4,4171,34.0,0.15,34.0,0.5589999999999999,1,13.0,4,4150,34.0,0.15,16.0,0.45899999999999996,1,65.0,3,5
,2016-04-10,1670.0,3,4624,31.0,0.18,23.0,0.396,1,49.0,3,4269,31.0,0.15,39.0,0.536,1,45.0,4,4459,30.0,0.16,38.0,0.396,1,35.0,3,4512,27.0,0.16,42.0,0.426,1,59.0,4,3737,43.0,0.17,61.0,0.568,1,28.0,4,4399,29.0,0.17,22.0,0.48100000000000004,0,43.0,4,27
,2016-04-10,26450.0,4,4448,29.0,0.18,28.0,0.39,1,18.0,3,4362,31.0,0.15,66.0,0.517,1,44.0,4,3613,44.0,0.16,33.0,0.5,1,71.0,4,4608,27.0,0.14,46.0,0.424,1,22.0,4,4503,28.0,0.15,17.0,0.46799999999999997,1,21.0,4,3721,41.0,0.11,24.0,0.58,1,62.0,4,75
,2016-04-10,2280.0,5,4472,29.0,0.15,31.0,0.485,1,27.0,4,4502,28.0,0.14,58.0,0.569,0,68.0,4,3876,39.0,0.15,26.0,0.509,1,75.0,4,4450,29.0,0.17,36.0,0.483,0,66.0,4,4166,34.0,0.13,47.0,0.41600000000000004,1,30.0,4,3406,48.0,0.15,43.0,0.363,1,12.0,3,1
,2016-04-10,570.0,6,4547,28.0,0.17,15.0,0.52,1,57.0,4,3842,40.0,0.2,11.0,0.275,1,32.0,2,4043,37.0,0.16,72.0,0.542,1,38.0,4,3907,38.0,0.16,56.0,0.55,1,25.0,4,4218,35.0,0.17,48.0,0.546,1,31.0,4,4080,37.0,0.13,21.0,0.507,1,53.0,4,1
,2016-04-10,1410.0,7,3737,43.0,0.17,61.0,0.568,1,28.0,4,4573,28.0,0.15,57.0,0.434,1,11.0,4,4512,27.0,0.16,42.0,0.426,1,59.0,4,4188,35.0,0.15,35.0,0.564,1,60.0,4,4292,31.0,0.15,75.0,0.452,1,16.0,4,3983,39.0,0.15,63.0,0.521,1,40.0,4,1
,2016-04-10,1410.0,8,3721,41.0,0.11,24.0,0.58,1,62.0,4,4171,34.0,0.15,34.0,0.5589999999999999,1,13.0,4,4608,27.0,0.14,46.0,0.424,1,22.0,4,4459,30.0,0.16,38.0,0.396,1,35.0,3,4477,29.0,0.13,19.0,0.542,1,58.0,4,4624,31.0,0.18,23.0,0.396,1,49.0,3,5
,2016-04-10,1140.0,9,4296,29.0,0.14,50.0,0.608,1,52.0,4,3959,39.0,0.14,44.0,0.39299999999999996,1,17.0,4,3996,37.0,0.18,60.0,0.449,1,23.0,4,4305,33.0,0.15,27.0,0.488,1,48.0,4,3978,39.0,0.16,25.0,0.451,1,63.0,4,3779,41.0,0.12,52.0,0.5,1,55.0,4,6
,2016-04-10,2310.0,10,4168,34.0,0.15,40.0,0.647,1,24.0,4,3635,46.0,0.16,20.0,0.503,1,39.0,4,4063,37.0,0.15,12.0,0.424,1,69.0,4,4089,36.0,0.14,45.0,0.483,1,70.0,4,4397,30.0,0.14,32.0,0.542,1,46.0,4,4238,32.0,0.16,68.0,0.495,1,73.0,4,2
,2016-04-10,4310.0,11,3622,42.0,0.17,37.0,0.387,1,20.0,4,4320,31.0,0.16,54.0,0.594,1,64.0,4,3556,44.0,0.16,13.0,0.509,1,67.0,4,4444,30.0,0.13,29.0,0.511,1,50.0,4,4013,37.0,0.16,71.0,0.5329999999999999,1,61.0,4,4019,36.0,0.15,70.0,0.45299999999999996,1,14.0,4,12
,2016-04-10,12580.0,12,3983,39.0,0.15,63.0,0.521,1,40.0,4,4166,34.0,0.13,47.0,0.41600000000000004,1,30.0,4,4502,28.0,0.14,58.0,0.569,0,68.0,4,4362,31.0,0.15,66.0,0.517,1,44.0,4,4269,31.0,0.15,39.0,0.536,1,45.0,4,4547,28.0,0.17,15.0,0.52,1,57.0,4,42
,2016-04-11,1040.0,1,3842,40.0,0.2,11.0,0.275,1,32.0,2,3876,39.0,0.15,26.0,0.509,1,75.0,4,4450,29.0,0.17,36.0,0.483,0,66.0,4,4399,29.0,0.17,22.0,0.48100000000000004,0,43.0,4,4573,28.0,0.15,57.0,0.434,1,11.0,4,3907,38.0,0.16,56.0,0.55,1,25.0,4,3
,2016-04-11,1430.0,2,4043,37.0,0.16,72.0,0.542,1,38.0,4,3556,44.0,0.16,13.0,0.509,1,67.0,4,4080,37.0,0.13,21.0,0.507,1,53.0,4,4472,29.0,0.15,31.0,0.485,1,27.0,4,4063,37.0,0.15,12.0,0.424,1,69.0,4,3613,44.0,0.16,33.0,0.5,1,71.0,4,2
,2016-04-12,1560.0,1,4080,37.0,0.13,21.0,0.507,1,53.0,4,4399,29.0,0.17,22.0,0.48100000000000004,0,43.0,4,4472,29.0,0.15,31.0,0.485,1,27.0,4,3613,44.0,0.16,33.0,0.5,1,71.0,4,4450,29.0,0.17,36.0,0.483,0,66.0,4,3907,38.0,0.16,56.0,0.55,1,25.0,4,2
,2016-04-12,870.0,2,3556,44.0,0.16,13.0,0.509,1,67.0,4,4043,37.0,0.16,72.0,0.542,1,38.0,4,4063,37.0,0.15,12.0,0.424,1,69.0,4,3876,39.0,0.15,26.0,0.509,1,75.0,4,3842,40.0,0.2,11.0,0.275,1,32.0,2,4573,28.0,0.15,57.0,0.434,1,11.0,4,1
,2016-04-12,1500.0,3,4459,30.0,0.16,38.0,0.396,1,35.0,3,4503,28.0,0.15,17.0,0.46799999999999997,1,21.0,4,4089,36.0,0.14,45.0,0.483,1,70.0,4,4218,35.0,0.17,48.0,0.546,1,31.0,4,4320,31.0,0.16,54.0,0.594,1,64.0,4,4512,27.0,0.16,42.0,0.426,1,59.0,4,14
,2016-04-12,1360.0,4,4238,32.0,0.16,68.0,0.495,1,73.0,4,3406,48.0,0.15,43.0,0.363,1,12.0,3,4013,37.0,0.16,71.0,0.5329999999999999,1,61.0,4,4502,28.0,0.14,58.0,0.569,0,68.0,4,4608,27.0,0.14,46.0,0.424,1,22.0,4,4150,34.0,0.15,16.0,0.45899999999999996,1,65.0,3,1
,2016-04-12,1160.0,5,4397,30.0,0.14,32.0,0.542,1,46.0,4,3978,39.0,0.16,25.0,0.451,1,63.0,4,4292,31.0,0.15,75.0,0.452,1,16.0,4,4269,31.0,0.15,39.0,0.536,1,45.0,4,4448,29.0,0.18,28.0,0.39,1,18.0,3,3737,43.0,0.17,61.0,0.568,1,28.0,4,4
,2016-04-12,700.0,6,3779,41.0,0.12,52.0,0.5,1,55.0,4,4624,31.0,0.18,23.0,0.396,1,49.0,3,4573,28.0,0.15,57.0,0.434,1,11.0,4,4080,37.0,0.13,21.0,0.507,1,53.0,4,3721,41.0,0.11,24.0,0.58,1,62.0,4,4305,33.0,0.15,27.0,0.488,1,48.0,4,7
,2016-04-12,2690.0,7,4019,36.0,0.15,70.0,0.45299999999999996,1,14.0,4,3983,39.0,0.15,63.0,0.521,1,40.0,4,3959,39.0,0.14,44.0,0.39299999999999996,1,17.0,4,4503,28.0,0.15,17.0,0.46799999999999997,1,21.0,4,4472,29.0,0.15,31.0,0.485,1,27.0,4,3842,40.0,0.2,11.0,0.275,1,32.0,2,43
,2016-04-12,770.0,8,4512,27.0,0.16,42.0,0.426,1,59.0,4,4608,27.0,0.14,46.0,0.424,1,22.0,4,4477,29.0,0.13,19.0,0.542,1,58.0,4,4547,28.0,0.17,15.0,0.52,1,57.0,4,4399,29.0,0.17,22.0,0.48100000000000004,0,43.0,4,4043,37.0,0.16,72.0,0.542,1,38.0,4,1
,2016-04-12,2730.0,9,3613,44.0,0.16,33.0,0.5,1,71.0,4,4188,35.0,0.15,35.0,0.564,1,60.0,4,4171,34.0,0.15,34.0,0.5589999999999999,1,13.0,4,4166,34.0,0.13,47.0,0.41600000000000004,1,30.0,4,4362,31.0,0.15,66.0,0.517,1,44.0,4,4459,30.0,0.16,38.0,0.396,1,35.0,3,13
,2016-04-12,3820.0,10,4320,31.0,0.16,54.0,0.594,1,64.0,4,4063,37.0,0.15,12.0,0.424,1,69.0,4,3779,41.0,0.12,52.0,0.5,1,55.0,4,4013,37.0,0.16,71.0,0.5329999999999999,1,61.0,4,3978,39.0,0.16,25.0,0.451,1,63.0,4,4238,32.0,0.16,68.0,0.495,1,73.0,4,19
,2016-04-12,8880.0,11,4305,33.0,0.15,27.0,0.488,1,48.0,4,4089,36.0,0.14,45.0,0.483,1,70.0,4,4019,36.0,0.15,70.0,0.45299999999999996,1,14.0,4,3959,39.0,0.14,44.0,0.39299999999999996,1,17.0,4,3556,44.0,0.16,13.0,0.509,1,67.0,4,4397,30.0,0.14,32.0,0.542,1,46.0,4,23
